stamp,d_fin,p_fin,s_fin,thruster
1684869372.10174,0,0,0,0
1684869372.14144,0,0,0,0
1684869372.18205,0,0,0,0
1684869372.2229,0,0,0,0
1684869372.26246,0,0,0,0
1684869372.30206,0,0,0,0
1684869372.34232,0,0,0,0
1684869372.3823,0,0,0,0
1684869372.42303,0,0,0,0
1684869372.4617,0,0,0,0
1684869372.50198,0,0,0,0
1684869372.54181,0,0,0,0
1684869372.58173,0,0,0,0
1684869372.62275,0,0,0,0
1684869372.66301,0,0,0,0
1684869372.7025,0,0,0,0
1684869372.74177,0,0,0,0
1684869372.78234,0,0,0,0
1684869372.82313,0,0,0,0
1684869372.86269,0,0,0,0
1684869372.90239,0,0,0,0
1684869372.94179,0,0,0,0
1684869372.98125,0,0,0,0
1684869373.02139,0,0,0,0
1684869373.06127,0,0,0,0
1684869373.10294,0,0,0,0
1684869373.14232,0,0,0,0
1684869373.18185,0,0,0,0
1684869373.22153,0,0,0,0
1684869373.26282,0,0,0,0
1684869373.30306,0,0,0,0
1684869373.34286,0,0,0,0
1684869373.38237,0,0,0,0
1684869373.42182,0,0,0,0
1684869373.46213,0,0,0,0
1684869373.50287,0,0,0,0
1684869373.54339,0,0,0,0
1684869373.58274,0,0,0,0
1684869373.62208,0,0,0,0
1684869373.66208,0,0,0,0
1684869373.70262,0,0,0,0
1684869373.74271,0,0,0,0
1684869373.78232,0,0,0,0
1684869373.82194,0,0,0,0
1684869373.8613,0,0,0,0
1684869373.90126,0,0,0,0
1684869373.94188,0,0,0,0
1684869373.98256,0,0,0,0
1684869374.02264,0,0,0,0
1684869374.06246,0,0,0,0
1684869374.10227,0,0,0,0
1684869374.14156,0,0,0,0
1684869374.18219,0,0,0,0
1684869374.22201,0,0,0,0
1684869374.26233,0,0,0,0
1684869374.30203,0,0,0,0
1684869374.34175,0,0,0,0
1684869374.3822,0,0,0,0
1684869374.4226,0,0,0,0
1684869374.46337,0,0,0,0
1684869374.50248,0,0,0,0
1684869374.54199,0,0,0,0
1684869374.58175,0,0,0,0
1684869374.62184,0,0,0,0
1684869374.66211,0,0,0,0
1684869374.70341,0,0,0,0
1684869374.74285,0,0,0,0
1684869374.78238,0,0,0,0
1684869374.82224,0,0,0,0
1684869374.86203,0,0,0,0
1684869374.90176,0,0,0,0
1684869374.9427,0,0,0,0
1684869374.98219,0,0,0,0
1684869375.0217,0,0,0,0
1684869375.06151,0,0,0,0
1684869375.10177,0,0,0,0
1684869375.14191,0,0,0,0
1684869375.18265,0,0,0,0
1684869375.2224,0,0,0,0
1684869375.26235,0,0,0,0
1684869375.30174,0,0,0,0
1684869375.34196,0,0,0,0
1684869375.38273,0,0,0,0
1684869375.42132,0,0,0,0
1684869375.46181,0,0,0,0
1684869375.50167,0,0,0,0
1684869375.5417,0,0,0,0
1684869375.5815,0,0,0,0
1684869375.66302,0,0,0,0
1684869375.70246,0,0,0,0
1684869375.74174,0,0,0,0
1684869375.78208,0,0,0,0
1684869375.82184,0,0,0,0
1684869375.86285,0,0,0,0
1684869375.90149,0,0,0,0
1684869375.94165,0,0,0,0
1684869375.98157,0,0,0,0
1684869376.02199,0,0,0,0
1684869376.06319,0,0,0,0
1684869376.10276,0,0,0,0
1684869376.1421,0,0,0,0
1684869376.18166,0,0,0,0
1684869376.22278,0,0,0,0
1684869376.26259,0,0,0,0
1684869376.3029,0,0,0,0
1684869376.34162,0,0,0,0
1684869376.38173,0,0,0,0
1684869376.4215,0,0,0,0
1684869376.46095,0,0,0,0
1684869376.50318,0,0,0,0
1684869376.54301,0,0,0,0
1684869376.5824,0,0,0,0
1684869376.6218,0,0,0,0
1684869376.66241,0,0,0,0
1684869376.70274,0,0,0,0
1684869376.74254,0,0,0,0
1684869376.78228,0,0,0,0
1684869376.82161,0,0,0,0
1684869376.8614,0,0,0,0
1684869376.90216,0,0,0,0
1684869376.94288,0,0,0,0
1684869376.98272,0,0,0,0
1684869377.02219,0,0,0,0
1684869377.06193,0,0,0,0
1684869377.10157,0,0,0,0
1684869377.14283,0,0,0,0
1684869377.18261,0,0,0,0
1684869377.22214,0,0,0,0
1684869377.26185,0,0,0,0
1684869377.30232,0,0,0,0
1684869377.34198,0,0,0,0
1684869377.38274,0,0,0,0
1684869377.42318,0,0,0,0
1684869377.46234,0,0,0,0
1684869377.50189,0,0,0,0
1684869377.5416,0,0,0,0
1684869377.58154,0,0,0,0
1684869377.6223,0,0,0,0
1684869377.66329,0,0,0,0
1684869377.70178,0,0,0,0
1684869377.74167,0,0,0,0
1684869377.7827,0,0,0,0
1684869377.82319,0,0,0,0
1684869377.86222,0,0,0,0
1684869377.90308,0,0,0,0
1684869377.94159,0,0,0,0
1684869377.98165,0,0,0,0
1684869378.02146,0,0,0,0
1684869378.06229,0,0,0,0
1684869378.10168,0,0,0,0
1684869378.14132,0,0,0,0
1684869378.18129,0,0,0,0
1684869378.22223,0,0,0,0
1684869378.26298,0,0,0,0
1684869378.30277,0,0,0,0
1684869378.34266,0,0,0,0
1684869378.38173,0,0,0,0
1684869378.42158,0,0,0,0
1684869378.46147,0,0,0,0
1684869378.50162,0,0,0,0
1684869378.54216,0,0,0,0
1684869378.58151,0,0,0,0
1684869378.6217,0,0,0,0
1684869378.66214,0,0,0,0
1684869378.70343,0,0,0,0
1684869378.74311,0,0,0,0
1684869378.7825,0,0,0,0
1684869378.82236,0,0,0,0
1684869378.8616,0,0,0,0
1684869378.90147,0,0,0,0
1684869378.94167,0,0,0,0
1684869378.98141,0,0,0,0
1684869379.02096,0,0,0,0
1684869379.06127,0,0,0,0
1684869379.10209,0,0,0,0
1684869379.14219,0,0,0,0
1684869379.1827,0,0,0,0
1684869379.22258,0,0,0,0
1684869379.26238,0,0,0,0
1684869379.30191,0,0,0,0
1684869379.34167,0,0,0,0
1684869379.3817,0,0,0,0
1684869379.42207,0,0,0,0
1684869379.46197,0,0,0,0
1684869379.50218,0,0,0,0
1684869379.54222,0,0,0,0
1684869379.5821,0,0,0,0
1684869379.62242,0,0,0,0
