stamp,angular_velocity/x,angular_velocity/y,angular_velocity/z,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,pitch
1684869360.9418,-0.00337366,0.00372667,-0.00220557,-0.569681942,5.45182991,9.277799606,-0.058104243
1684869360.98167,-0.00642027,0.00505544,-0.00252627,-0.736119747,5.191332817,9.38458252,-0.075108288
1684869361.02164,-0.00797597,0.00610545,-0.00268283,-0.779262006,5.132099628,9.351457596,-0.079519252
1684869361.06278,-0.00886089,0.00692348,-0.00279136,-0.959403098,4.947174549,9.546545982,-0.097955055
1684869361.1017,-0.00935792,0.00750224,-0.00286094,-1.163267612,4.866381645,9.545325279,-0.118859445
1684869361.14227,-0.0093503,0.00797568,-0.00286952,-1.335527301,4.592091084,9.762309074,-0.136563458
1684869361.18209,-0.00928822,0.00826313,-0.00286729,-1.546236277,4.343299866,9.770397186,-0.158278416
1684869361.22226,-0.00912465,0.00848518,-0.00281345,-1.612890005,4.152656078,9.893123627,-0.165162726
1684869361.26267,-0.00884046,0.00870144,-0.00281565,-1.903204918,4.059598446,9.781136513,-0.195244727
1684869361.30328,-0.00844553,0.00883793,-0.00279817,-2.083300829,3.78377986,9.933904648,-0.213994548
1684869361.34221,-0.00799082,0.00889484,-0.00285464,-2.231492519,3.479872942,10.067489624,-0.229480019
1684869361.38195,-0.00832894,0.0088961,-0.00282204,-2.572774649,3.414965153,9.908908844,-0.265363863
1684869361.4217,-0.00705496,0.00879595,-0.00272422,-2.759107113,3.275801659,9.930350304,-0.285101179
1684869361.46169,-0.00596147,0.00870049,-0.00264038,-2.988844156,3.100030422,9.877537727,-0.309595305
1684869361.50364,-0.00386274,0.00843951,-0.00263011,-3.241784811,3.008474588,9.686048508,-0.336787913
1684869361.54257,-0.00353749,0.00780101,-0.00264359,-3.420042276,2.844021797,9.672245979,-0.356107038
1684869361.58239,-0.00269851,0.00701501,-0.00264684,-3.666486979,2.70869875,9.430252075,-0.383048685
1684869361.62204,-0.00198552,0.0061093,-0.0026444,-3.88747859,2.704338551,9.3452034,-0.407458439
1684869361.66256,-0.00091055,0.00525689,-0.00260074,-4.080537796,2.804623127,9.134878159,-0.428994868
1684869361.70292,0.00008058,0.00435419,-0.00253804,-4.195139408,2.655862331,9.055905342,-0.441879379
1684869361.74193,-0.0001398,0.00323254,-0.00250075,-4.317498207,2.601268768,8.997918129,-0.455723341
1684869361.782,0.00042786,0.00212959,-0.00230137,-4.394175529,2.702830553,8.65708828,-0.464446708
1684869361.82151,0.0012824,0.00090797,-0.00218019,-4.51768446,2.638972759,8.460217476,-0.478579004
1684869361.86172,0.00191122,-0.00006557,-0.0019912,-4.552340031,2.510135174,8.46844101,-0.48256294
1684869361.9021,0.00240187,-0.00088962,-0.00181267,-4.448771477,2.510996342,8.58728981,-0.470681209
1684869361.94233,0.00203917,-0.00175411,-0.00166122,-4.480432034,2.812298775,8.442350388,-0.474305699
1684869361.98318,0.00161231,-0.00251182,-0.00158036,-4.468885899,2.702371359,8.31711483,-0.472983123
1684869362.02203,0.00190413,-0.00327454,-0.00145798,-4.404456139,2.690208435,8.272637367,-0.46561919
1684869362.06191,0.00253526,-0.00386742,-0.00129542,-4.386682034,2.687211752,8.287789345,-0.463592524
1684869362.10238,0.00321373,-0.00435438,-0.0011802,-4.236834526,2.782085896,8.313694,-0.446586523
1684869362.14256,0.00345202,-0.00475934,-0.00106013,-4.177602291,2.875008583,8.223068237,-0.439902672
1684869362.182,0.00359818,-0.00508941,-0.00099711,-4.112194538,2.934673786,8.244251251,-0.432546301
1684869362.22151,0.00363369,-0.00534489,-0.00098111,-3.922184467,2.952605009,8.228861809,-0.411314927
1684869362.26196,0.00353473,-0.00556646,-0.00091007,-3.86150074,2.984184742,8.106654167,-0.404576
1684869362.30203,0.00374227,-0.00574443,-0.00092732,-3.787206888,3.149358034,8.200772285,-0.396352022
1684869362.34245,0.0035974,-0.00592433,-0.00090249,-3.659004211,3.207574368,8.135164261,-0.382226454
1684869362.38287,0.00344386,-0.00601619,-0.00091559,-3.542000771,3.180031776,8.143509865,-0.369404558
1684869362.42234,0.00339675,-0.00611289,-0.00085434,-3.391186953,3.29542017,8.16784668,-0.352970549
1684869362.46186,0.00318763,-0.00619498,-0.00084423,-3.297602415,3.366319418,8.125669479,-0.342822872
1684869362.50587,0.00320124,-0.00623686,-0.00085786,-3.167908669,3.374136925,8.158836365,-0.328819997
1684869362.54283,0.00294589,-0.0063096,-0.00088497,-3.025532722,3.469754457,8.206896782,-0.313524381
1684869362.58279,0.00253291,-0.00636246,-0.00090756,-2.865992785,3.593182087,8.237082481,-0.296474283
1684869362.62235,0.00160133,-0.00632375,-0.00096777,-2.77341485,3.647839069,8.136200905,-0.286621354
1684869362.66273,0.00073018,-0.00627193,-0.00109321,-2.657851219,3.484622955,8.396401405,-0.274361991
1684869362.70187,0.00014652,-0.00620322,-0.00116317,-2.534700632,3.58140564,8.403038979,-0.261344126
1684869362.74145,-0.00004135,-0.00587284,-0.00124016,-2.379386187,3.732143164,8.467598915,-0.2449904
1684869362.78135,0.00000734,-0.00552087,-0.00132213,-2.381516695,3.587085485,8.357183456,-0.245214269
1684869362.82287,-0.00024554,-0.00519915,-0.00138042,-2.197443724,3.528144836,8.572926521,-0.225917231
1684869362.86284,-0.00046597,-0.00488236,-0.00144799,-2.109320641,3.614300251,8.541793823,-0.216709641
1684869362.90244,-0.00028376,-0.00466563,-0.00147313,-2.036249161,3.67770052,8.632545471,-0.209088892
1684869362.94194,-0.00013691,-0.00418432,-0.00154693,-2.024573326,3.614944935,8.53490448,-0.207872353
1684869362.98207,-0.00019899,-0.00374315,-0.00159238,-1.921889663,3.599763393,8.750294685,-0.197186653
1684869363.02289,0.00020782,-0.00320306,-0.00161567,-1.84610045,3.536223888,8.751019478,-0.189314382
1684869363.06263,0.00020045,-0.00291079,-0.00165061,-1.814341664,3.555150986,8.858695984,-0.186019134
1684869363.10268,0.00017901,-0.00265107,-0.00170853,-1.764455795,3.684609175,8.714155197,-0.180847154
1684869363.14167,0.0000274,-0.00243188,-0.00171955,-1.735933185,3.477883339,8.880422592,-0.177892242
1684869363.18181,-0.0000642,-0.00225498,-0.00175351,-1.628818035,3.568380117,8.917267799,-0.166809005
1684869363.22216,-0.00039202,-0.00205341,-0.00180611,-1.624773502,3.663098574,8.841539383,-0.16639093
1684869363.2634,-0.00045606,-0.00193264,-0.0018582,-1.645783544,3.612656593,8.800462723,-0.168563017
1684869363.3032,-0.00121937,-0.00169601,-0.00199917,-1.639213681,3.50379467,8.96881485,-0.167883717
1684869363.34201,-0.00090686,-0.00140123,-0.00202504,-1.522113562,3.487002134,9.152990341,-0.15578879
1684869363.38154,-0.00068755,-0.00118945,-0.00204549,-1.516732812,3.513476372,9.031064034,-0.155233593
1684869363.42292,-0.00078358,-0.00098472,-0.00207967,-1.512531519,3.36939621,9.068461418,-0.154800129
1684869363.46275,-0.0008473,-0.00078925,-0.00208592,-1.506674767,3.441274405,9.115528107,-0.154195914
1684869363.50324,-0.0006379,-0.00067949,-0.00210088,-1.485138535,3.49962306,9.070201874,-0.151974601
1684869363.54228,-0.00061868,-0.00058708,-0.00213882,-1.477325439,3.536500454,9.129723549,-0.151168922
1684869363.58176,-0.00084513,-0.00047429,-0.00218613,-1.507590652,3.371963739,9.102939606,-0.154290398
1684869363.62109,-0.00115985,-0.00038378,-0.00217275,-1.511578679,3.310893774,9.217241287,-0.154701825
1684869363.66205,-0.00106203,-0.00031966,-0.00219192,-1.519426823,3.450571299,9.205156326,-0.155511561
1684869363.70292,-0.00099689,-0.000283,-0.00220156,-1.463603497,3.311326504,9.255250931,-0.149754167
1684869363.74287,-0.00095489,-0.00025581,-0.00225294,-1.513117075,3.291000366,9.279409409,-0.154860542
1684869363.78263,-0.00110765,-0.00020342,-0.00222541,-1.544465661,3.340052366,9.165224075,-0.158095643
1684869363.822,-0.00108447,-0.00019883,-0.00221152,-1.530337453,3.282456875,9.230138779,-0.15663744
1684869363.8617,-0.00077382,-0.00021528,-0.00224873,-1.569280624,3.271822214,9.150417328,-0.160657672
1684869363.90284,-0.00069967,-0.00022516,-0.00225799,-1.552675486,3.198194265,9.172253609,-0.158943153
1684869363.94252,-0.00080659,-0.00026144,-0.00224834,-1.574854732,3.158961058,9.224915504,-0.161233318
1684869363.98209,-0.00072797,-0.00028975,-0.00222955,-1.532955647,3.226303577,9.264683723,-0.156907644
1684869364.02171,-0.00081625,-0.00032166,-0.00223853,-1.60451591,3.209114313,9.226657867,-0.164297383
1684869364.06212,-0.00099704,-0.00032521,-0.00226629,-1.552108765,3.18319416,9.245209694,-0.158884646
1684869364.10283,-0.00112206,-0.00030587,-0.00227566,-1.636694431,3.005558968,9.308791161,-0.167623257
1684869364.14247,-0.00078369,-0.00030795,-0.00223401,-1.548396826,3.082228661,9.305308342,-0.158501447
1684869364.18373,-0.00064469,-0.00032766,-0.00225252,-1.589954853,3.055041075,9.187872887,-0.162793001
1684869364.22249,-0.00086709,-0.00030288,-0.00225725,-1.597733617,3.052800179,9.312044144,-0.163596621
1684869364.26197,-0.00079306,-0.00031715,-0.00223859,-1.605455995,2.894666433,9.273748398,-0.164394521
1684869364.30264,-0.00077905,-0.00029377,-0.00218765,-1.604485035,2.879159451,9.376145363,-0.164294193
1684869364.34182,-0.00013449,-0.00028453,-0.00220204,-1.726632357,3.050667763,9.280504227,-0.176929026
1684869364.38182,0.00033867,-0.00024614,-0.00220728,-1.669083238,2.977464199,9.239325523,-0.170972756
1684869364.42203,0.00061209,-0.00028078,-0.00222572,-1.589982867,2.963703156,9.507348061,-0.162795895
1684869364.46181,0.00077926,-0.00024021,-0.0022308,-1.594978333,3.065943003,9.448428154,-0.163311962
1684869364.50168,0.00078853,-0.00022612,-0.0022077,-1.687013149,3.076379538,9.251321793,-0.172827815
1684869364.54219,0.00234579,-0.00029682,-0.00208714,-1.624732137,2.934789419,9.208306313,-0.166386654
1684869364.58233,0.00333658,-0.00046977,-0.00190965,-1.615179658,2.986365318,9.352087975,-0.16539935
1684869364.62251,0.0036138,-0.00058696,-0.00178799,-1.71022594,3.249894142,9.306797028,-0.175230343
1684869364.66265,0.0037758,-0.00062501,-0.00173165,-1.713350058,3.326847076,9.059550285,-0.175553768
1684869364.70257,0.00387683,-0.00075051,-0.00165625,-1.59322989,3.170595646,9.224200249,-0.16313133
1684869364.74205,0.00382063,-0.00083813,-0.00164659,-1.626925588,3.288181782,9.322439194,-0.166613383
1684869364.78204,0.00320329,-0.001026,-0.00169091,-1.650319815,3.535043955,9.152303696,-0.169032097
1684869364.82154,0.00202827,-0.00138627,-0.00172459,-1.580077291,3.485782385,8.954081535,-0.161772708
1684869364.86174,0.00134435,-0.00166147,-0.00175459,-1.595872521,3.49831605,8.917426109,-0.163404343
1684869364.90406,0.00114345,-0.00192023,-0.00177555,-1.522863865,3.481339693,9.022294998,-0.155866211
1684869364.94302,0.00092472,-0.00205809,-0.00179287,-1.560924172,3.648775816,8.955889702,-0.15979479
1684869364.98256,0.00103987,-0.00219381,-0.00182899,-1.459427714,3.583492279,8.923238754,-0.149323697
1684869365.02245,0.00153011,-0.00237815,-0.00180452,-1.443144441,3.638347149,8.808995247,-0.147645365
1684869365.06217,0.00175651,-0.00248139,-0.00173408,-1.439153433,3.548349142,8.924622536,-0.147234072
1684869365.10384,0.00180207,-0.0026306,-0.00176538,-1.393698573,3.723676682,8.815564156,-0.142551478
1684869365.14216,0.00178266,-0.00275085,-0.0017272,-1.292592764,3.672824383,8.830474854,-0.132147044
1684869365.18201,0.00174954,-0.00284797,-0.00171244,-1.318151474,3.758808613,8.756372452,-0.134775795
1684869365.22187,0.00145235,-0.00292955,-0.00172553,-1.241103649,3.689611435,8.841284752,-0.126854082
1684869365.26178,0.00145171,-0.00302217,-0.00169688,-1.147820354,3.820097923,8.773947716,-0.117273762
1684869365.30146,0.00149775,-0.00306412,-0.00167798,-1.077936292,3.816599607,8.763886452,-0.110103702
1684869365.34143,0.00150218,-0.00309658,-0.00166376,-1.126178145,3.794780254,8.757005692,-0.115052655
1684869365.38256,0.00146036,-0.00310535,-0.00162647,-1.001506686,3.786198616,8.820599556,-0.102268561
1684869365.42224,0.00166473,-0.00304633,-0.00159917,-0.949849784,3.734712362,8.822508812,-0.096976577
1684869365.46216,0.001326,-0.0030525,-0.00151064,-0.873088002,3.859380722,8.763458252,-0.089117711
1684869365.50276,0.00139532,-0.00306166,-0.00141764,-0.858217537,3.869495153,8.835337639,-0.087595927
1684869365.5418,0.00135303,-0.00312587,-0.00136133,-0.777265429,3.869339705,8.771137238,-0.079315084
1684869365.5827,0.00130187,-0.00317147,-0.00131442,-0.711328268,3.995174885,8.789364815,-0.072574218
1684869365.62169,0.00126896,-0.00322265,-0.00132798,-0.632393301,4.011970043,8.784172058,-0.064508881
1684869365.66272,0.00077277,-0.00325198,-0.00136903,-0.627223849,4.051240921,8.721755981,-0.063980834
1684869365.70248,0.00064207,-0.00337602,-0.00133095,-0.534396708,4.022642136,8.659409523,-0.054501668
1684869365.74188,0.00068337,-0.00344599,-0.00133969,-0.438452601,4.123363018,8.556513786,-0.044709348
1684869365.78283,0.00055343,-0.0034446,-0.00126991,-0.458307266,4.033113003,8.630379677,-0.046735387
1684869365.82294,0.00055753,-0.00351394,-0.00123217,-0.378034949,4.07583952,8.632921219,-0.038545217
1684869365.86281,0.00048331,-0.00351803,-0.00122744,-0.33650887,4.155377865,8.601106644,-0.034309368
1684869365.90299,0.00040022,-0.00342844,-0.00110728,-0.263518661,4.113309383,8.584945679,-0.02686548
1684869365.94216,0.00035441,-0.00334466,-0.00112189,-0.164052427,4.166404247,8.654237747,-0.016723759
1684869365.98334,-0.00008091,-0.00326747,-0.00115948,-0.157302544,4.111312389,8.843254089,-0.016035605
1684869366.02313,-0.00166521,-0.00307596,-0.00129498,-0.07667686,4.177485943,8.679880142,-0.007816273
1684869366.06258,-0.00236416,-0.0029184,-0.00137489,-0.03010964,4.05202961,8.605394363,-0.003069285
1684869366.10468,-0.00179745,-0.00274595,-0.00136735,0.04294182,4.008390903,8.739225388,0.004377366
1684869366.14143,-0.00111496,-0.00258802,-0.00131325,0.067418747,3.977474928,8.852227211,0.006872505
1684869366.1813,-0.0011456,-0.00229534,-0.00132497,0.136416316,3.998143435,8.822598457,0.013906291
1684869366.22118,-0.00172697,-0.00187404,-0.00141177,0.198511213,3.879485369,8.809659004,0.020236979
1684869366.26324,-0.00188224,-0.00151126,-0.00148442,0.242830575,3.795957804,8.985017776,0.0247559
1684869366.30542,-0.0016389,-0.00116992,-0.00155761,0.202156484,3.847814798,9.078154564,0.020608644
1684869366.34195,-0.00126653,-0.00096415,-0.00161943,0.209003806,3.964182377,9.07115078,0.021306791
1684869366.38169,-0.00134811,-0.00069503,-0.00172852,0.298319608,3.956907988,9.051311493,0.030414435
1684869366.42198,-0.0019862,-0.00044519,-0.00187942,0.215683624,3.733238935,9.232857704,0.02198787
1684869366.46327,-0.00302273,-0.00016504,-0.00202016,0.241707638,3.715917826,9.357470512,0.024641397
1684869366.50338,-0.0025663,0.00014229,-0.00208338,0.201417238,3.7874825,9.398205757,0.020533271
1684869366.54164,-0.00215656,0.00048619,-0.00211908,0.224370554,3.730206728,9.3432827,0.022873611
1684869366.58143,-0.00167659,0.00079032,-0.00211714,0.127028883,3.688158751,9.415021896,0.01294928
1684869366.62153,-0.00141114,0.00098349,-0.00210029,0.097338252,3.589618444,9.405397415,0.009922513
1684869366.66262,-0.00122512,0.00108458,-0.0020594,0.121766277,3.517785072,9.520710945,0.012412783
1684869366.70361,-0.00109455,0.00119958,-0.00208367,0.05402939,3.666912794,9.447664261,0.005507611
1684869366.74278,-0.00122805,0.00134901,-0.00208947,-0.034480359,3.603825808,9.413677216,-0.003514825
1684869366.78242,-0.00121778,0.001502,-0.00211399,-0.04145943,3.487438679,9.429042816,-0.004226254
1684869366.82149,-0.00122644,0.00159956,-0.00210548,-0.085194163,3.45320797,9.472045898,-0.008684529
1684869366.86176,-0.00147647,0.0016571,-0.00210583,-0.120299533,3.498015404,9.54645443,-0.012263257
1684869366.9036,-0.00175898,0.0017244,-0.00207371,-0.187386319,3.428525925,9.426236153,-0.019102723
1684869366.94286,-0.00179587,0.00174769,-0.00209711,-0.248744279,3.387377024,9.403864861,-0.025358913
1684869366.98258,-0.00183266,0.00178966,-0.00209742,-0.33497268,3.315478325,9.523421288,-0.034152682
1684869367.02116,-0.00190702,0.00177173,-0.00209726,-0.377544612,3.341081381,9.52699852,-0.038495196
1684869367.0613,-0.00216198,0.00177823,-0.00208321,-0.478858948,3.244575024,9.454094887,-0.048832754
1684869367.10179,-0.00195795,0.00178613,-0.00207876,-0.525659919,3.206945419,9.554787636,-0.053609765
1684869367.1422,-0.00154969,0.00182033,-0.00206995,-0.543751419,3.146099806,9.68815136,-0.0554567
1684869367.18301,-0.00095591,0.00184808,-0.00214954,-0.600396276,3.205588579,9.569787025,-0.061240747
1684869367.22275,-0.00061288,0.00183644,-0.00212638,-0.641446531,3.161041498,9.592869759,-0.065433689
1684869367.26247,-0.00048788,0.00180288,-0.00216758,-0.668497145,3.075517416,9.524283409,-0.06819731
1684869367.3029,-0.00006634,0.0017252,-0.00220012,-0.740855098,3.061368227,9.660634995,-0.075592368
1684869367.34159,0.00073972,0.00160808,-0.00219499,-0.715379596,3.121349335,9.625742912,-0.072988294
1684869367.38172,0.00149919,0.0014682,-0.002171,-0.78093642,3.112327576,9.63269043,-0.079690479
1684869367.42243,0.00166081,0.00136014,-0.00219344,-0.862488747,3.104453087,9.539647102,-0.088033005
1684869367.46214,0.0022261,0.00129555,-0.00223042,-0.905157447,3.240751982,9.554114342,-0.092400279
1684869367.50285,0.00264271,0.00117641,-0.0022343,-0.904031992,3.285006523,9.571299553,-0.092285063
1684869367.54233,0.00360107,0.00096106,-0.00216332,-0.996626973,3.366776466,9.523562431,-0.101768539
1684869367.58225,0.00416564,0.00078518,-0.00218079,-1.023633361,3.401519299,9.415277481,-0.104536196
1684869367.62259,0.00226786,0.0005476,-0.00225678,-1.02635777,3.390378237,9.508498192,-0.104815442
1684869367.6623,0.00074561,0.00028873,-0.00231418,-1.122091174,3.548023939,9.324344635,-0.11463328
1684869367.70252,0.00031276,0.00004616,-0.00227012,-1.103529096,3.470795631,9.263778687,-0.112728828
1684869367.74174,0.00079812,-0.00016071,-0.00213387,-1.150079966,3.472631693,9.303322792,-0.117505696
1684869367.78186,0.00187636,-0.0004318,-0.00196493,-1.163522601,3.484585285,9.144379616,-0.118885623
1684869367.82175,0.00141009,-0.00080817,-0.00181746,-1.101102829,3.502407789,9.234875679,-0.112479926
1684869367.86141,0.00093014,-0.00115217,-0.00171675,-1.138005853,3.594567537,9.09678936,-0.116266443
1684869367.90362,0.00075684,-0.00142446,-0.00163999,-1.103013396,3.599847555,9.001973152,-0.112675923
1684869367.94133,0.00095455,-0.00164787,-0.00153138,-1.073300958,3.451504946,9.021491051,-0.109628325
1684869367.98166,0.00093463,-0.0018374,-0.00143684,-1.097343564,3.576768398,9.010651588,-0.11209429
1684869368.02198,0.00079459,-0.00198943,-0.00139364,-0.970969677,3.625074148,9.143855095,-0.099139864
1684869368.06189,0.00065937,-0.00208553,-0.00134166,-0.989185572,3.680414915,9.075177193,-0.101006071
1684869368.10312,0.00061724,-0.00217782,-0.00138265,-0.980803609,3.585207462,9.052365303,-0.100147301
1684869368.14206,0.00062155,-0.00221079,-0.00137315,-1.024124503,3.621887445,8.955408096,-0.104586537
1684869368.18209,0.00045411,-0.00229311,-0.00136321,-0.884491384,3.64420557,9.129132271,-0.090284828
1684869368.2215,0.00064889,-0.00229418,-0.00133063,-0.850437582,3.750406027,9.004317284,-0.086799839
1684869368.26186,0.00060232,-0.00229826,-0.00127478,-0.799375892,3.745962858,9.002504349,-0.081576267
1684869368.30199,0.0007318,-0.00231697,-0.00116781,-0.742270648,3.62782836,8.934853554,-0.075737079
1684869368.34283,0.00061592,-0.00228777,-0.00109362,-0.762086987,3.606720209,9.079249382,-0.077763058
1684869368.38249,0.00048141,-0.00228665,-0.00107498,-0.762275219,3.84100771,8.986645699,-0.077782304
1684869368.4223,0.00025447,-0.00225267,-0.00109372,-0.718318582,3.690454006,9.00832653,-0.073288688
1684869368.4622,0.00025916,-0.0022434,-0.0010938,-0.599697113,3.743832588,9.06642437,-0.061169343
1684869368.50325,0.00044953,-0.00220775,-0.00110814,-0.608503997,3.767698526,9.114746094,-0.062068796
1684869368.54494,0.00051914,-0.00220856,-0.00115466,-0.594326437,3.798566103,8.964401245,-0.060620857
1684869368.58197,0.00041749,-0.00216159,-0.00118288,-0.606530428,3.841124535,9.023766518,-0.06186723
1684869368.6215,0.0004778,-0.00217643,-0.0012525,-0.508892298,3.8036654,9.037241936,-0.051898146
1684869368.66203,0.00038535,-0.00212458,-0.00123895,-0.466768891,3.806836843,9.066508293,-0.047598898
1684869368.70227,0.00049222,-0.0020881,-0.0012114,-0.411400527,3.931988239,8.946610451,-0.041949155
1684869368.74144,0.00053403,-0.00207923,-0.00123009,-0.367133081,3.823279142,8.891277313,-0.037433113
1684869368.78183,0.00067316,-0.00204717,-0.00115608,-0.286819518,3.716938972,9.044640541,-0.029241631
1684869368.82321,0.0005994,-0.00198638,-0.00116118,-0.307021946,3.835470915,8.963219643,-0.031301946
1684869368.8623,0.00029807,-0.00195122,-0.0011009,-0.307178408,3.867624044,8.96961689,-0.031317903
1684869368.90207,-0.00006819,-0.00193911,-0.00106825,-0.271319181,3.909435987,8.864645958,-0.027660936
1684869368.9422,-0.00059644,-0.00185566,-0.00095709,-0.252736121,3.739673138,8.864660263,-0.025765962
1684869368.98219,-0.00067065,-0.00184556,-0.00089684,-0.203565598,3.717015982,8.893159866,-0.020752315
1684869369.02198,-0.0005452,-0.00179041,-0.00085105,-0.117768019,3.69930625,8.956300735,-0.012005183
1684869369.06171,-0.00024332,-0.0016948,-0.00083338,-0.10806793,3.711851835,9.039057732,-0.011016322
1684869369.10219,-0.00020091,-0.00157414,-0.00080164,-0.155464098,3.713168859,8.920883179,-0.015848176
1684869369.14151,0.0006113,-0.00145955,-0.00084022,-0.069268949,3.691417217,9.002561569,-0.007061114
1684869369.18211,0.00078837,-0.0013548,-0.00094343,0.047034912,3.81657958,9.167211533,0.004794607
1684869369.22355,-0.00055488,-0.00119809,-0.00116244,-0.018441619,3.855374575,9.06472683,-0.001879881
1684869369.26301,-0.00162498,-0.00110825,-0.00135312,-0.0326075,3.769099951,9.048766136,-0.00332391
1684869369.30263,-0.00212495,-0.00102206,-0.00150231,-0.032177959,3.729250431,9.062190056,-0.003280124
1684869369.34217,-0.00260202,-0.00096341,-0.00156759,0.060524289,3.686755657,9.058366776,0.006169691
1684869369.38246,-0.00284744,-0.00092483,-0.00161891,0.05957238,3.792278767,9.05402565,0.006072655
1684869369.42296,-0.00157631,-0.00081314,-0.00159263,0.118719183,3.54637599,9.15927887,0.012102149
1684869369.4629,-0.00085727,-0.00073436,-0.00155188,0.03644798,3.559503078,9.07993412,0.003715399
1684869369.50214,-0.00006857,-0.0006469,-0.00151587,0.048351601,3.633061171,9.165718079,0.004928827
1684869369.54161,0.00039062,-0.0006128,-0.00146991,-0.00336578,3.643001318,9.134026527,-0.000343097
1684869369.58156,0.0000895,-0.00056405,-0.00144691,0.01433945,3.598177195,9.13542366,0.001461718
1684869369.62126,-0.00037384,-0.00050966,-0.00145176,0.031290971,3.605022192,9.240729332,0.003189707
1684869369.6618,-0.00023459,-0.0004637,-0.0013732,0.071512148,3.574822903,9.325068474,0.007289784
1684869369.70332,-0.00088759,-0.00034336,-0.00143891,-0.01576378,3.650575876,9.375175476,-0.00160691
1684869369.74255,-0.00168807,-0.00012955,-0.00155642,0.00379814,3.551299572,9.317709923,0.00038717
1684869369.78185,-0.00203472,0.00003986,-0.00158087,0.01505692,3.456288099,9.380296707,0.001534855
1684869369.82156,-0.00215892,0.00018923,-0.00158667,0.061094891,3.423644066,9.476673126,0.006227858
1684869369.86304,-0.0021954,0.00028224,-0.00160602,0.00087608,3.54036665,9.347982407,0.000089305
1684869369.90288,-0.00246852,0.00035376,-0.00162507,0.00207886,3.385722637,9.433009148,0.000211912
1684869369.9422,-0.00270467,0.0003971,-0.00163923,-0.01095108,3.387655497,9.413040161,-0.001116318
1684869369.9819,-0.0023845,0.00041287,-0.00170925,-0.100508347,3.346338987,9.369307518,-0.010245678
1684869370.02148,-0.00226807,0.00047183,-0.00178881,-0.01310921,3.323729992,9.468680382,-0.001336311
1684869370.06247,-0.00208699,0.00048382,-0.00188663,-0.043845601,3.335845232,9.5049963,-0.004469495
1684869370.10504,-0.0019294,0.00047816,-0.00186807,-0.100704417,3.15867734,9.412550926,-0.010265666
1684869370.14281,-0.00156769,0.00048955,-0.00185442,-0.170950234,3.16047287,9.371348381,-0.017427002
1684869370.18213,-0.00164641,0.00049923,-0.00188234,-0.091130286,3.09764266,9.561719894,-0.009289663
1684869370.22149,-0.0014189,0.00052964,-0.00195245,-0.208919361,3.182246923,9.418533325,-0.021298181
1684869370.26262,-0.00134477,0.00051024,-0.00199881,-0.255570292,3.124370575,9.45573616,-0.026054965
1684869370.30315,-0.00089946,0.0005253,-0.00204101,-0.13989304,3.007077456,9.523598671,-0.014260732
1684869370.34248,-0.00049537,0.00065267,-0.00200977,-0.284070969,3.154468298,9.606058121,-0.028961334
1684869370.38211,-0.00041608,0.00073115,-0.00198256,-0.261292636,3.051897287,9.655545235,-0.026638485
1684869370.42138,0.00003414,0.00081161,-0.00196955,-0.31931296,2.967309713,9.540319443,-0.032555491
1684869370.46119,0.00028496,0.00087463,-0.00199344,-0.29880172,2.934888124,9.620912552,-0.030463603
1684869370.50236,0.00045237,0.00093341,-0.00204049,-0.382126093,3.181366444,9.624247551,-0.038962568
1684869370.54192,0.00067974,0.00096419,-0.00206879,-0.434448838,3.042191744,9.687944412,-0.044300813
1684869370.5834,0.00108332,0.0010175,-0.00199974,-0.393338233,2.977020264,9.627528191,-0.040106392
1684869370.62258,0.00089347,0.00107486,-0.00195828,-0.394881368,2.977894783,9.555486679,-0.040263821
1684869370.66228,0.00069439,0.00111819,-0.00193062,-0.460644692,3.148845673,9.595734596,-0.046973919
1684869370.7021,0.00055995,0.00111423,-0.00198166,-0.548343241,3.238108635,9.586432457,-0.055925503
1684869370.74212,0.0005276,0.00111889,-0.00195904,-0.428650469,3.285760403,9.235186577,-0.043709173
1684869370.78269,0.00654944,0.00097436,-0.00190949,0.655230761,3.358955622,9.501350403,0.066841888
1684869370.82216,0.00772647,0.00086385,-0.00189993,0.401244164,3.420641899,9.489561081,0.040912959
1684869370.86212,0.00767923,0.00073429,-0.00188954,0.276804447,3.637402773,9.417896271,0.028220305
1684869370.90156,0.0074008,0.00069459,-0.00187045,0.189954519,3.756501675,9.36660099,0.019364566
1684869370.94215,0.00698783,0.00065574,-0.00188387,0.101602927,3.887977123,9.305262566,0.010357262
1684869370.98262,0.00630601,0.00060012,-0.00189229,0.054786909,4.012604237,9.22273922,0.005584831
1684869371.02222,0.00592556,0.00057529,-0.00185005,-0.029423829,4.104566574,9.192504883,-0.002999375
1684869371.06227,0.00535953,0.00052373,-0.00184001,-0.078495033,4.228388309,9.114359856,-0.008001618
1684869371.10208,0.00429748,0.00046127,-0.00189932,-0.12913543,4.311945915,9.081424713,-0.013164033
1684869371.14163,0.00349038,0.00042087,-0.001866,-0.183487624,4.386003017,9.029912949,-0.018705232
1684869371.18218,0.00281776,0.00037952,-0.00182344,-0.191641226,4.412844181,9.007149696,-0.019536536
1684869371.22171,0.00196424,0.00033939,-0.00180406,-0.24702774,4.472766876,9.003871918,-0.025183879
1684869371.26178,0.00122218,0.00029842,-0.00177074,-0.301289141,4.492901325,9.002022743,-0.030717281
