__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/pressure_broadcaster/pressure_status/altitude,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster,/riptide_1/tail_broadcaster/multiplexer_status/automatic,/riptide_1/tail_broadcaster/multiplexer_status/header/stamp,/riptide_1/tail_broadcaster/multiplexer_status/remaining_time,/riptide_1/tail_broadcaster/rc_status/axes.0,/riptide_1/tail_broadcaster/rc_status/axes.1,/riptide_1/tail_broadcaster/rc_status/axes.2,/riptide_1/tail_broadcaster/rc_status/axes.3,/riptide_1/tail_broadcaster/rc_status/axes.4,/riptide_1/tail_broadcaster/rc_status/axes.5,/riptide_1/tail_broadcaster/rc_status/header/stamp,pitch_from_accel
1684869331.18207,,,,,,,,,,,,,0,1684869331.18207,0.380132705,-0.381703496,0.5,,,,,,,,,,,
1684869331.18209,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0,0.136000007,-0.136000007,1684869331.18208,
1684869331.18209,,,,,,,,,,,,,,,,,,1,1684869331.18209,59.431999207,,,,,,,,
1684869331.1821,-0.00572821,-0.00557788,0.00131701,1684869331.1821,0.627342224,-2.505894899,8.919345856,,,,,,,,,,,,,,,,,,,,,0.063992926
1684869331.22294,,,,,,,,-31.672456741,0.037855819,1684869331.22294,101380,18.239999771,,,,,,,,,,,,,,,,
1684869331.22296,,,,,,,,,,,,,0,1684869331.22296,0.380132705,-0.381703496,0.5,,,,,,,,,,,
1684869331.22298,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869331.22298,
1684869331.22298,,,,,,,,,,,,,,,,,,1,1684869331.22298,59.384998322,,,,,,,,
1684869331.22299,-0.0017046,-0.00564765,0.0014222,1684869331.22299,0.584625483,-2.490807056,8.910727501,,,,,,,,,,,,,,,,,,,,,0.059630183
1684869331.24201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.26263,,,,,,,,-31.672456741,0.037855819,1684869331.26263,101380,18.239999771,,,,,,,,,,,,,,,,
1684869331.26265,,,,,,,,,,,,,0,1684869331.26265,0.380132705,-0.381703496,0.5,,,,,,,,,,,
1684869331.26266,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.26266,
1684869331.26267,,,,,,,,,,,,,,,,,,1,1684869331.26267,59.338001251,,,,,,,,
1684869331.26268,0.00214393,-0.00561468,0.00143834,1684869331.26268,0.926680028,-2.515823364,9.13734436,,,,,,,,,,,,,,,,,,,,,0.094603848
1684869331.30264,,,,,,,,-31.672456741,0.037855819,1684869331.30264,101380,18.239999771,,,,,,,,,,,,,,,,
1684869331.30266,,,,,,,,,,,,,0,1684869331.30266,0.364424735,-0.365995556,0.5,,,,,,,,,,,
1684869331.30267,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.048,0.088,-0.143999994,1684869331.30267,
1684869331.30268,,,,,,,,,,,,,,,,,,1,1684869331.30268,59.313999176,,,,,,,,
1684869331.30269,0.00566364,-0.00553832,0.00135208,1684869331.30269,1.061530232,-2.351290464,9.09969902,,,,,,,,,,,,,,,,,,,,,0.108421288
1684869331.34199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.34209,,,,,,,,-44.147994995,0.052798908,1684869331.34209,101530,18.239999771,,,,,,,,,,,,,,,,
1684869331.34211,,,,,,,,,,,,,0,1684869331.34211,0.364424735,-0.365995556,0.5,,,,,,,,,,,
1684869331.34212,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.119999997,-0.143999994,1684869331.34212,
1684869331.34213,,,,,,,,,,,,,,,,,,1,1684869331.34213,59.266998291,,,,,,,,
1684869331.34214,0.00759866,-0.00537745,0.00111729,1684869331.34214,1.24363625,-2.366204262,9.371660233,,,,,,,,,,,,,,,,,,,,,0.127114342
1684869331.38154,,,,,,,,-55.778903961,0.066745788,1684869331.38154,101670,18.239999771,,,,,,,,,,,,,,,,
1684869331.38156,,,,,,,,,,,,,0,1684869331.38156,0.320442438,-0.322013259,0.5,,,,,,,,,,,
1684869331.38157,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869331.38157,
1684869331.38158,,,,,,,,,,,,,,,,,,1,1684869331.38158,59.21900177,,,,,,,,
1684869331.38159,0.01019198,-0.00520712,0.00089594,1684869331.38159,1.275675535,-2.285429716,9.409574509,,,,,,,,,,,,,,,,,,,,,0.130407588
1684869331.42167,,,,,,,,-68.226638794,0.081688873,1684869331.42167,101820,18.229999542,,,,,,,,,,,,,,,,
1684869331.4217,,,,,,,,,,,,,0,1684869331.4217,0.320442438,-0.322013259,0.5,,,,,,,,,,,
1684869331.42172,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869331.42172,
1684869331.42173,,,,,,,,,,,,,,,,,,1,1684869331.42173,59.194999695,,,,,,,,
1684869331.42174,0.01144118,-0.0049812,0.00057213,1684869331.42174,1.105981231,-2.02869916,9.318888664,,,,,,,,,,,,,,,,,,,,,0.112980391
1684869331.4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.46223,,,,,,,,-68.226638794,0.081688873,1684869331.46223,101820,18.239999771,,,,,,,,,,,,,,,,
1684869331.46225,,,,,,,,,,,,,0,1684869331.46225,0.320442438,-0.322013259,0.5,,,,,,,,,,,
1684869331.46226,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0.008,0.136000007,-0.151999995,1684869331.46226,
1684869331.46226,,,,,,,,,,,,,,,,,,1,1684869331.46226,59.14799881,,,,,,,,
1684869331.46227,0.01474786,-0.00495022,0.00047296,1684869331.46227,1.117019653,-1.773051262,9.236150742,,,,,,,,,,,,,,,,,,,,,0.114112905
1684869331.50148,,,,,,,,-79.829742432,0.095635757,1684869331.50148,101960,18.239999771,,,,,,,,,,,,,,,,
1684869331.5015,,,,,,,,,,,,,0,1684869331.5015,0.312588483,-0.314159274,0.5,,,,,,,,,,,
1684869331.50151,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869331.50151,
1684869331.50152,,,,,,,,,,,,,,,,,,1,1684869331.50152,59.10100174,,,,,,,,
1684869331.50153,0.01687162,-0.0049383,0.00035545,1684869331.50153,1.272450924,-1.554536104,9.295469284,,,,,,,,,,,,,,,,,,,,,0.130076074
1684869331.54188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.54194,,,,,,,,-92.247825623,0.110578842,1684869331.54194,102110,18.239999771,,,,,,,,,,,,,,,,
1684869331.54197,,,,,,,,,,,,,0,1684869331.54197,0.312588483,-0.314159274,0.5,,,,,,,,,,,
1684869331.54198,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869331.54198,
1684869331.54199,,,,,,,,,,,,,,,,,,1,1684869331.54199,59.779998779,,,,,,,,
1684869331.542,0.01433696,-0.00481638,-0.00005776,1684869331.542,1.530850172,-1.276067257,9.791713715,,,,,,,,,,,,,,,,,,,,,0.156690353
1684869331.58201,,,,,,,,-104.652145386,0.125521928,1684869331.58201,102260,18.239999771,,,,,,,,,,,,,,,,
1684869331.58203,,,,,,,,,,,,,0,1684869331.58203,0.295309722,-0.296880513,0.5,,,,,,,,,,,
1684869331.58204,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0,0.136000007,-0.143999994,1684869331.58204,
1684869331.58205,,,,,,,,,,,,,,,,,,1,1684869331.58205,59.299999237,,,,,,,,
1684869331.58206,0.0119233,-0.00458793,-0.00039759,1684869331.58206,1.638007164,-0.951540947,9.826527596,,,,,,,,,,,,,,,,,,,,,0.167758976
1684869331.62248,,,,,,,,-104.652145386,0.125521928,1684869331.62248,102260,18.239999771,,,,,,,,,,,,,,,,
1684869331.6225,,,,,,,,,,,,,0,1684869331.6225,0.295309722,-0.296880513,0.5,,,,,,,,,,,
1684869331.62251,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.62251,
1684869331.62252,,,,,,,,,,,,,,,,,,1,1684869331.62252,58.983001709,,,,,,,,
1684869331.62253,0.01016765,-0.00435348,-0.00054265,1684869331.62253,1.695956111,-0.657829106,9.743721962,,,,,,,,,,,,,,,,,,,,,0.173753293
1684869331.6412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.66302,,,,,,,,-128.59072876,0.154411897,1684869331.66302,102550,18.239999771,,,,,,,,,,,,,,,,
1684869331.66304,,,,,,,,,,,,,0,1684869331.66304,0.295309722,-0.296880513,0.5,,,,,,,,,,,
1684869331.66305,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.66305,
1684869331.66305,,,,,,,,,,,,,,,,,,1,1684869331.66305,58.959999084,,,,,,,,
1684869331.66306,0.01011362,-0.00403136,-0.00034542,1684869331.66306,1.798012614,-0.336522549,9.711400986,,,,,,,,,,,,,,,,,,,,,0.184325652
1684869331.70284,,,,,,,,-104.652145386,0.125521928,1684869331.70284,102260,18.239999771,,,,,,,,,,,,,,,,
1684869331.70286,,,,,,,,,,,,,0,1684869331.70286,0.245044231,-0.246615022,0.5,,,,,,,,,,,
1684869331.70287,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.70287,
1684869331.70288,,,,,,,,,,,,,,,,,,1,1684869331.70288,58.911998749,,,,,,,,
1684869331.70289,0.0098093,-0.00364601,0.00000943,1684869331.70289,1.952689767,-0.433620065,9.886425018,,,,,,,,,,,,,,,,,,,,,0.200389391
1684869331.74264,,,,,,,,-128.59072876,0.154411897,1684869331.74264,102550,18.239999771,,,,,,,,,,,,,,,,
1684869331.74266,,,,,,,,,,,,,0,1684869331.74266,0.245044231,-0.246615022,0.5,,,,,,,,,,,
1684869331.74267,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.74267,
1684869331.74268,,,,,,,,,,,,,,,,,,1,1684869331.74268,58.865001678,,,,,,,,
1684869331.74268,0.00896299,-0.00315393,0.00047062,1684869331.74268,2.061497927,-0.01514111,10.045915604,,,,,,,,,,,,,,,,,,,,,0.211720712
1684869331.74405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.78223,,,,,,,,-128.59072876,0.154411897,1684869331.78223,102550,18.239999771,,,,,,,,,,,,,,,,
1684869331.78224,,,,,,,,,,,,,0,1684869331.78224,0.213628307,-0.215199098,0.5,,,,,,,,,,,
1684869331.78226,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.78226,
1684869331.78227,,,,,,,,,,,,,,,,,,1,1684869331.78227,58.817001343,,,,,,,,
1684869331.78228,0.00773651,-0.00266381,0.00093205,1684869331.78228,2.128484249,0.290041983,9.943648338,,,,,,,,,,,,,,,,,,,,,0.218710346
1684869331.82139,,,,,,,,-152.47454834,0.183301866,1684869331.82139,102840,18.239999771,,,,,,,,,,,,,,,,
1684869331.82141,,,,,,,,,,,,,0,1684869331.82141,0.213628307,-0.215199098,0.5,,,,,,,,,,,
1684869331.82142,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869331.82142,
1684869331.82143,,,,,,,,,,,,,,,,,,1,1684869331.82143,58.793998718,,,,,,,,
1684869331.82144,0.00637538,-0.00220069,0.00137519,1684869331.82144,2.197085619,0.488276929,9.938147545,,,,,,,,,,,,,,,,,,,,,0.225879775
1684869331.84199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.86152,,,,,,,,-164.807571411,0.198244944,1684869331.86152,102990,18.239999771,,,,,,,,,,,,,,,,
1684869331.86153,,,,,,,,,,,,,0,1684869331.86153,0.213628307,-0.215199098,0.5,,,,,,,,,,,
1684869331.86154,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.151999995,1684869331.86154,
1684869331.86155,,,,,,,,,,,,,,,,,,1,1684869331.86155,58.747001648,,,,,,,,
1684869331.86155,0.00480519,-0.00182508,0.00168433,1684869331.86155,2.344451666,0.569635749,10.017908096,,,,,,,,,,,,,,,,,,,,,0.241321353
1684869331.90139,,,,,,,,-164.807571411,0.198244944,1684869331.90139,102990,18.239999771,,,,,,,,,,,,,,,,
1684869331.90141,,,,,,,,,,,,,0,1684869331.90141,0.17749998,-0.179070786,0.5,,,,,,,,,,,
1684869331.90142,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869331.90142,
1684869331.90143,,,,,,,,,,,,,,,,,,1,1684869331.90143,58.700000763,,,,,,,,
1684869331.90144,0.0030816,-0.00158899,0.00182279,1684869331.90144,2.284379721,0.784199893,9.901766777,,,,,,,,,,,,,,,,,,,,,0.235019919
1684869331.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869331.9442,,,,,,,,-176.304885864,0.212191835,1684869331.9442,103130.0078125,18.239999771,,,,,,,,,,,,,,,,
1684869331.94422,,,,,,,,,,,,,0,1684869331.94422,0.17749998,-0.179070786,0.5,,,,,,,,,,,
1684869331.94424,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869331.94424,
1684869331.94424,,,,,,,,,,,,,,,,,,1,1684869331.94424,58.675998688,,,,,,,,
1684869331.94425,0.00121886,-0.00143259,0.0017017,1684869331.94425,2.380766153,0.871743143,9.772413254,,,,,,,,,,,,,,,,,,,,,0.245135402
1684869331.98112,,,,,,,,-188.608856201,0.227134913,1684869331.98112,103280.0078125,18.239999771,,,,,,,,,,,,,,,,
1684869331.98114,,,,,,,,,,,,,0,1684869331.98114,0.163362816,-0.164933607,0.5,,,,,,,,,,,
1684869331.98115,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869331.98115,
1684869331.98115,,,,,,,,,,,,,,,,,,1,1684869331.98115,58.627998352,,,,,,,,
1684869331.98116,-0.0005196,-0.00149702,0.00132672,1684869331.98116,2.458011627,0.977125823,9.755805016,,,,,,,,,,,,,,,,,,,,,0.253260562
1684869332.02114,,,,,,,,-188.608856201,0.227134913,1684869332.02114,103280.0078125,18.239999771,,,,,,,,,,,,,,,,
1684869332.02116,,,,,,,,,,,,,0,1684869332.02116,0.163362816,-0.164933607,0.5,,,,,,,,,,,
1684869332.02119,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.151999995,1684869332.02119,
1684869332.02119,,,,,,,,,,,,,,,,,,1,1684869332.02119,58.581001282,,,,,,,,
1684869332.0212,-0.00217034,-0.00168414,0.00076682,1684869332.0212,2.387164354,0.860274076,9.869509697,,,,,,,,,,,,,,,,,,,,,0.24580777
1684869332.0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.062,,,,,,,,-212.355102539,0.256024897,1684869332.062,103569.9921875,18.239999771,,,,,,,,,,,,,,,,
1684869332.06202,,,,,,,,,,,,,0,1684869332.06202,0.163362816,-0.164933607,0.5,,,,,,,,,,,
1684869332.06203,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869332.06203,
1684869332.06203,,,,,,,,,,,,,,,,,,1,1684869332.06203,58.556999207,,,,,,,,
1684869332.06204,-0.00310253,-0.00190929,0.00013708,1684869332.06204,2.365217924,1.007481098,9.810926437,,,,,,,,,,,,,,,,,,,,,0.243501956
1684869332.10186,,,,,,,,-200.079055786,0.241081804,1684869332.10186,103419.9921875,18.239999771,,,,,,,,,,,,,,,,
1684869332.10188,,,,,,,,,,,,,0,1684869332.10187,0.146084055,-0.147654861,0.5,,,,,,,,,,,
1684869332.10189,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869332.10188,
1684869332.10189,,,,,,,,,,,,,,,,,,1,1684869332.10189,58.509998322,,,,,,,,
1684869332.1019,-0.00365936,-0.00217439,-0.00049716,1684869332.1019,2.419292927,0.640654743,9.653725624,,,,,,,,,,,,,,,,,,,,,0.249185788
1684869332.1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.14317,,,,,,,,-212.355102539,0.256024897,1684869332.14317,103569.9921875,18.239999771,,,,,,,,,,,,,,,,
1684869332.14319,,,,,,,,,,,,,0,1684869332.14319,0.146084055,-0.147654861,0.5,,,,,,,,,,,
1684869332.1432,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0.008,0.128000006,-0.136000007,1684869332.14321,
1684869332.14321,,,,,,,,,,,,,,,,,,1,1684869332.14321,58.463001251,,,,,,,,
1684869332.14322,-0.00393864,-0.00248188,-0.00094065,1684869332.14322,3.848529577,-0.890331626,11.012890816,,,,,,,,,,,,,,,,,,,,,0.403138084
1684869332.18356,,,,,,,,-200.079055786,0.241081804,1684869332.18356,103419.9921875,18.239999771,,,,,,,,,,,,,,,,
1684869332.18358,,,,,,,,,,,,,0,1684869332.18358,0.139800876,-0.141371667,0.5,,,,,,,,,,,
1684869332.18359,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869332.18359,
1684869332.1836,,,,,,,,,,,,,,,,,,1,1684869332.1836,58.416000366,,,,,,,,
1684869332.18361,-0.00419106,-0.00281446,-0.00103555,1684869332.18361,2.423710823,0.473509997,9.851858139,,,,,,,,,,,,,,,,,,,,,0.249650515
1684869332.22259,,,,,,,,-224.617736816,0.27096796,1684869332.22259,103719.9921875,18.239999771,,,,,,,,,,,,,,,,
1684869332.22261,,,,,,,,,,,,,0,1684869332.22261,0.139800876,-0.141371667,0.5,,,,,,,,,,,
1684869332.22262,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869332.22262,
1684869332.22263,,,,,,,,,,,,,,,,,,1,1684869332.22263,58.391998291,,,,,,,,
1684869332.22264,-0.00498721,-0.00259063,-0.00123649,1684869332.22264,2.395152092,0.181555286,10.103392601,,,,,,,,,,,,,,,,,,,,,0.246647337
1684869332.24146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.26205,,,,,,,,-236.049530029,0.284914851,1684869332.26205,103860,18.239999771,,,,,,,,,,,,,,,,
1684869332.26206,,,,,,,,,,,,,0,1684869332.26206,0.139800876,-0.141371667,0.5,,,,,,,,,,,
1684869332.26207,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.143999994,-0.151999995,1684869332.26207,
1684869332.26208,,,,,,,,,,,,,,,,,,1,1684869332.26208,58.345001221,,,,,,,,
1684869332.26209,-0.00629408,-0.00247245,-0.00124586,1684869332.26209,2.381515503,-0.175519213,9.806325912,,,,,,,,,,,,,,,,,,,,,0.245214143
1684869332.30164,,,,,,,,-236.049530029,0.284914851,1684869332.30164,103860,18.239999771,,,,,,,,,,,,,,,,
1684869332.30166,,,,,,,,,,,,,0,1684869332.30165,0.139800876,-0.141371667,0.5,,,,,,,,,,,
1684869332.30167,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869332.30167,
1684869332.30167,,,,,,,,,,,,,,,,,,1,1684869332.30167,58.297000885,,,,,,,,
1684869332.30168,-0.0086376,-0.00218651,-0.00141022,1684869332.30168,2.223017931,0.194119275,9.8511343,,,,,,,,,,,,,,,,,,,,,0.228592982
1684869332.34226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.34565,,,,,,,,-248.283477783,0.299857944,1684869332.34565,104010,18.239999771,,,,,,,,,,,,,,,,
1684869332.34567,,,,,,,,,,,,,0,1684869332.34567,0.139800876,-0.141371667,0.5,,,,,,,,,,,
1684869332.34569,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869332.34569,
1684869332.34569,,,,,,,,,,,,,,,,,,1,1684869332.34569,58.27399826,,,,,,,,
1684869332.3457,-0.01114341,-0.00178381,-0.00143041,1684869332.3457,2.321152687,-0.557679296,9.616470337,,,,,,,,,,,,,,,,,,,,,0.238876188
1684869332.38207,,,,,,,,-248.283477783,0.299857944,1684869332.38207,104010,18.219999313,,,,,,,,,,,,,,,,
1684869332.38209,,,,,,,,,,,,,0,1684869332.38209,0.163362816,-0.164933607,0.5,,,,,,,,,,,
1684869332.3821,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869332.3821,
1684869332.38211,,,,,,,,,,,,,,,,,,1,1684869332.38211,58.22700119,,,,,,,,
1684869332.38212,-0.01202751,-0.00155957,-0.00148292,1684869332.38212,2.421470642,-0.504621506,9.578338623,,,,,,,,,,,,,,,,,,,,,0.249414859
1684869332.42309,,,,,,,,-260.503143311,0.314801037,1684869332.42309,104160,18.229999542,,,,,,,,,,,,,,,,
1684869332.42311,,,,,,,,,,,,,0,1684869332.42311,0.163362816,-0.164933607,0.5,,,,,,,,,,,
1684869332.42312,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869332.42312,
1684869332.42313,,,,,,,,,,,,,,,,,,1,1684869332.42313,58.179000854,,,,,,,,
1684869332.42314,-0.0125828,-0.00134594,-0.00137282,1684869332.42314,2.466375113,-1.0870713,9.593850136,,,,,,,,,,,,,,,,,,,,,0.254141301
1684869332.44104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.4622,,,,,,,,-271.895843506,0.328747898,1684869332.4622,104300,18.239999771,,,,,,,,,,,,,,,,
1684869332.46221,,,,,,,,,,,,,0,1684869332.46221,0.163362816,-0.164933607,0.5,,,,,,,,,,,
1684869332.46223,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869332.46223,
1684869332.46223,,,,,,,,,,,,,,,,,,1,1684869332.46223,58.15599823,,,,,,,,
1684869332.46224,-0.01275782,-0.00114001,-0.001314,1684869332.46224,2.49431181,-0.747471571,9.853347778,,,,,,,,,,,,,,,,,,,,,0.257084716
1684869332.50214,,,,,,,,-271.895843506,0.328747898,1684869332.50214,104300,18.239999771,,,,,,,,,,,,,,,,
1684869332.50216,,,,,,,,,,,,,0,1684869332.50216,0.125663713,-0.127234504,0.5,,,,,,,,,,,
1684869332.50217,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869332.50217,
1684869332.50218,,,,,,,,,,,,,,,,,,1,1684869332.50218,58.10900116,,,,,,,,
1684869332.50219,-0.01209877,-0.00101394,-0.00120852,1684869332.50219,2.255486012,-1.09815073,9.540520668,,,,,,,,,,,,,,,,,,,,,0.231992423
1684869332.54267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.54491,,,,,,,,-284.089019775,0.343690991,1684869332.54491,104450,18.239999771,,,,,,,,,,,,,,,,
1684869332.54493,,,,,,,,,,,,,0,1684869332.54493,0.125663713,-0.127234504,0.5,,,,,,,,,,,
1684869332.54495,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869332.54495,
1684869332.54496,,,,,,,,,,,,,,,,,,1,1684869332.54496,58.619998932,,,,,,,,
1684869332.54497,-0.01110648,-0.00096929,-0.0011072,1684869332.54497,2.019121647,-1.427270174,9.089735985,,,,,,,,,,,,,,,,,,,,,0.207304433
1684869332.58279,,,,,,,,-284.089019775,0.343690991,1684869332.58279,104450,18.239999771,,,,,,,,,,,,,,,,
1684869332.58281,,,,,,,,,,,,,0,1684869332.58281,0.125663713,-0.127234504,0.5,,,,,,,,,,,
1684869332.58282,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869332.58282,
1684869332.58283,,,,,,,,,,,,,,,,,,1,1684869332.58283,58.380001068,,,,,,,,
1684869332.58284,-0.00960887,-0.00092314,-0.00093644,1684869332.58284,2.038460255,-1.446738958,9.334303856,,,,,,,,,,,,,,,,,,,,,0.209319308
1684869332.62281,,,,,,,,-295.456115723,0.357637882,1684869332.62281,104590,18.229999542,,,,,,,,,,,,,,,,
1684869332.62283,,,,,,,,,,,,,0,1684869332.62283,0.15393804,-0.155508831,0.5,,,,,,,,,,,
1684869332.62284,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0,0.136000007,-0.143999994,1684869332.62284,
1684869332.62285,,,,,,,,,,,,,,,,,,1,1684869332.62285,57.991001129,,,,,,,,
1684869332.62286,-0.00821824,-0.00095095,-0.00083008,1684869332.62286,1.918815136,-1.995149851,9.291790009,,,,,,,,,,,,,,,,,,,,,0.196867062
1684869332.64243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.66267,,,,,,,,-307.620910645,0.372580975,1684869332.66267,104740,18.239999771,,,,,,,,,,,,,,,,
1684869332.66269,,,,,,,,,,,,,0,1684869332.66269,0.15393804,-0.155508831,0.5,,,,,,,,,,,
1684869332.6627,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869332.6627,
1684869332.66271,,,,,,,,,,,,,,,,,,1,1684869332.66271,57.943000793,,,,,,,,
1684869332.66272,-0.00682269,-0.00093703,-0.00073338,1684869332.66272,1.504086852,-1.84929502,8.828891754,,,,,,,,,,,,,,,,,,,,,0.153928948
1684869332.70226,,,,,,,,-307.620910645,0.372580975,1684869332.70226,104740,18.219999313,,,,,,,,,,,,,,,,
1684869332.70228,,,,,,,,,,,,,0,1684869332.70228,0.19477874,-0.196349546,0.5,,,,,,,,,,,
1684869332.70229,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.128000006,-0.143999994,1684869332.70229,
1684869332.7023,,,,,,,,,,,,,,,,,,1,1684869332.7023,57.895999908,,,,,,,,
1684869332.70231,-0.00537198,-0.00100729,-0.00066855,1684869332.70231,1.750545979,-2.064056873,9.033144951,,,,,,,,,,,,,,,,,,,,,0.179405914
1684869332.7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869332.74266,,,,,,,,-319.771636963,0.387524039,1684869332.74266,104890,18.229999542,,,,,,,,,,,,,,,,
1684869332.74268,,,,,,,,,,,,,0,1684869332.74268,0.19477874,-0.196349546,0.5,,,,,,,,,,,
1684869332.7427,,,,,,,,,,,,,,,,,,,,,-1,-1,0.008,0,0.136000007,-0.143999994,1684869332.7427,
1684869332.74271,,,,,,,,,,,,,,,,,,1,1684869332.74271,57.872001648,,,,,,,,
1684869332.74272,-0.00372606,-0.00101894,-0.00065079,1684869332.74272,1.665183663,-2.101945162,9.035317421,,,,,,,,,,,,,,,,,,,,,0.170569379
1684869332.78162,,,,,,,,-319.771636963,0.387524039,1684869332.78162,104890,18.239999771,,,,,,,,,,,,,,,,
1684869332.78164,,,,,,,,,,,,,0,1684869332.78164,0.215199098,-0.216769889,0.5,,,,,,,,,,,
1684869332.78165,,,,,,,,,,,,,,,,,,,,,-1,-1,0,0.008,0.136000007,-0.143999994,1684869332.78165,
1684869332.78166,,,,,,,,,,,,,,,,,,1,1684869332.78166,57.825000763,,,,,,,,
