time,d_fin,actuators_stamp,p_fin,s_fin,thruster,angular_velocity/x,angular_velocity/y,angular_velocity/z,imu_stamp,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,roll_orientation/deg,orientation/w,orientation/x,orientation/y,orientation/yaw_deg,orientation/z,depth,pressure_stamp,pressure
1681203556.18314,,,,,,0,0.836002,0,1681203556.18314,-2.530678,0,8.551287,17.158914,0,0.98881,0,0.149181,0,0,,,
1681203556.22228,0,1681203556.22228,0.036894,-0.036894,100,,,,,,,,,,,,,,,,,
1681203556.2223,,,,,,,,,,,,,,,,,,,,1.051746,1681203556.2223,111617.632813
1681203556.22232,,,,,,0,0.627714,0,1681203556.22232,-2.918483,0,8.659179,18.811367,0,0.986556,0,0.163424,0,0,,,
1681203556.26305,0,1681203556.26305,0.029026,-0.029026,100,,,,,,,,,,,,,,,,,
1681203556.26307,,,,,,,,,,,,,,,,,,,,1.064867,1681203556.26307,111746.34375
1681203556.2631,,,,,,0,0.508072,0,1681203556.2631,-3.203421,0,8.700699,20.079561,0,0.984687,0,0.174332,0,0,,,
1681203556.30213,0,1681203556.30213,0.021668,-0.021668,100,,,,,,,,,,,,,,,,,
1681203556.30214,,,,,,,,,,,,,,,,,,,,1.078821,1681203556.30214,111883.226563
1681203556.30215,,,,,,0,0.373747,0,1681203556.30215,-3.415336,0,8.772627,21.066065,0,0.98315,0,0.182802,0,0,,,
1681203556.34187,0,1681203556.34187,0.017405,-0.017405,100,,,,,,,,,,,,,,,,,
1681203556.34188,,,,,,,,,,,,,,,,,,,,1.093399,1681203556.34188,112026.242188
1681203556.3419,,,,,,0,0.301315,0,1681203556.3419,-3.571293,0,8.796659,21.819422,0,0.981927,0,0.189262,0,0,,,
1681203556.38314,0,1681203556.38314,0.015186,-0.015186,100,,,,,,,,,,,,,,,,,
1681203556.38315,,,,,,,,,,,,,,,,,,,,1.10847,1681203556.38315,112174.085938
1681203556.38318,,,,,,0,0.26641,0,1681203556.38318,-3.696794,0,8.789646,22.460228,0,0.980853,0,0.19475,0,0,,,
1681203556.42182,0,1681203556.42182,0.010946,-0.010946,100,,,,,,,,,,,,,,,,,
1681203556.42186,,,,,,,,,,,,,,,,,,,,1.123953,1681203556.42186,112325.976563
1681203556.42188,,,,,,0,0.190254,0,1681203556.42188,-3.793575,0,8.831828,22.972687,0,0.979972,0,0.199134,0,0,,,
1681203556.46313,0,1681203556.46313,0.008292,-0.008292,100,,,,,,,,,,,,,,,,,
1681203556.46314,,,,,,,,,,,,,,,,,,,,1.139741,1681203556.46314,112480.859375
1681203556.46316,,,,,,0,0.147731,0,1681203556.46316,-3.863181,0,8.849102,23.348116,0,0.979315,0,0.202344,0,0,,,
1681203556.50304,0,1681203556.50304,0.005875,-0.005875,100,,,,,,,,,,,,,,,,,
1681203556.50305,,,,,,,,,,,,,,,,,,,,1.155758,1681203556.50305,112637.984375
1681203556.50307,,,,,,0,0.106028,0,1681203556.50307,-3.914556,0,8.871644,23.630978,0,0.978812,0,0.204761,0,0,,,
1681203556.54445,0,1681203556.54445,0.004711,-0.004711,100,,,,,,,,,,,,,,,,,
1681203556.54446,,,,,,,,,,,,,,,,,,,,1.171943,1681203556.54446,112796.757813
1681203556.54447,,,,,,0,0.083861,0,1681203556.54447,-3.952295,0,8.879336,23.842384,0,0.978433,0,0.206566,0,0,,,
1681203556.58306,0,1681203556.58306,0.00415,-0.00415,100,,,,,,,,,,,,,,,,,
1681203556.58307,,,,,,,,,,,,,,,,,,,,1.188258,1681203556.58307,112956.8125
1681203556.58308,,,,,,0,0.073183,0,1681203556.58308,-3.983034,0,8.877775,24.019359,0,0.978112,0,0.208077,0,0,,,
1681203556.62297,0,1681203556.62297,0.002854,-0.002854,100,,,,,,,,,,,,,,,,,
1681203556.62298,,,,,,,,,,,,,,,,,,,,1.204682,1681203556.62298,113117.929688
1681203556.62299,,,,,,0,0.051752,0,1681203556.62299,-4.006933,0,8.889549,24.159395,0,0.977857,0,0.209272,0,0,,,
1681203556.66292,0,1681203556.66292,0.00223,-0.00223,100,,,,,,,,,,,,,,,,,
1681203556.66294,,,,,,,,,,,,,,,,,,,,1.221186,1681203556.66294,113279.828125
1681203556.66296,,,,,,0,0.039839,0,1681203556.66296,-4.024132,0,8.894402,24.261023,0,0.977671,0,0.210139,0,0,,,
1681203556.70335,0,1681203556.70335,0.001534,-0.001534,100,,,,,,,,,,,,,,,,,
1681203556.70337,,,,,,,,,,,,,,,,,,,,1.237749,1681203556.70337,113442.320313
1681203556.70338,,,,,,0,0.027815,0,1681203556.70338,-4.036756,0,8.901202,24.336292,0,0.977533,0,0.210781,0,0,,,
1681203556.74227,0,1681203556.74227,0.001228,-0.001228,100,,,,,,,,,,,,,,,,,
1681203556.74228,,,,,,,,,,,,,,,,,,,,1.254355,1681203556.74228,113605.226563
1681203556.74229,,,,,,0,0.02141,0,1681203556.74229,-4.045856,0,8.903794,24.39091,0,0.977433,0,0.211247,0,0,,,
1681203556.78301,0,1681203556.78301,0.001037,-0.001037,100,,,,,,,,,,,,,,,,,
1681203556.78302,,,,,,,,,,,,,,,,,,,,1.270994,1681203556.78302,113768.445313
1681203556.78303,,,,,,0,0.018325,0,1681203556.78303,-4.053203,0,8.90374,24.435581,0,0.97735,0,0.211628,0,0,,,
1681203556.82302,0,1681203556.82302,0.000607,-0.000607,100,,,,,,,,,,,,,,,,,
1681203556.82303,,,,,,,,,,,,,,,,,,,,1.287659,1681203556.82303,113931.929688
1681203556.82304,,,,,,0,0.011251,0,1681203556.82304,-4.058583,0,8.90853,24.468477,0,0.977289,0,0.211909,0,0,,,
1681203556.86298,0,1681203556.86298,0.0004,-0.0004,100,,,,,,,,,,,,,,,,,
1681203556.86299,,,,,,,,,,,,,,,,,,,,1.304341,1681203556.86299,114095.585938
1681203556.86301,,,,,,0,0.007299,0,1681203556.86301,-4.061891,0,8.91108,24.48863,0,0.977252,0,0.212081,0,0,,,
1681203556.90304,0,1681203556.90304,0.000139,-0.000139,100,,,,,,,,,,,,,,,,,
1681203556.90305,,,,,,,,,,,,,,,,,,,,1.321034,1681203556.90305,114259.34375
1681203556.90306,,,,,,0,0.00282,0,1681203556.90306,-4.063684,0,8.914822,24.499427,0,0.977232,0,0.212173,0,0,,,
1681203556.94332,0,1681203556.94332,0.000012,-0.000012,100,,,,,,,,,,,,,,,,,
1681203556.94333,,,,,,,,,,,,,,,,,,,,1.337731,1681203556.94333,114423.140625
1681203556.94334,,,,,,0,0.000412,0,1681203556.94334,-4.06423,0,8.917032,24.502458,0,0.977227,0,0.212199,0,0,,,
1681203556.98299,0,1681203556.98299,-0.000048,0.000048,100,,,,,,,,,,,,,,,,,
1681203556.983,,,,,,,,,,,,,,,,,,,,1.354429,1681203556.983,114586.953125
1681203556.98301,,,,,,0,-0.000749,0,1681203556.98301,-4.064169,0,8.91825,24.501747,0,0.977228,0,0.212193,0,0,,,
1681203557.02338,0,1681203557.02338,-0.000249,0.000249,100,,,,,,,,,,,,,,,,,
1681203557.02339,,,,,,,,,,,,,,,,,,,,1.371126,1681203557.02339,114750.75
1681203557.0234,,,,,,0,-0.004033,0,1681203557.0234,-4.063281,0,8.921976,24.495829,0,0.977239,0,0.212142,0,0,,,
1681203557.06295,0,1681203557.06295,-0.000346,0.000346,100,,,,,,,,,,,,,,,,,
1681203557.06296,,,,,,,,,,,,,,,,,,,,1.387817,1681203557.06296,114914.484375
1681203557.06298,,,,,,0,-0.00588,0,1681203557.06298,-4.061454,0,8.924677,24.483953,0,0.977261,0,0.212041,0,0,,,
1681203557.10232,0,1681203557.10232,-0.000472,0.000472,100,,,,,,,,,,,,,,,,,
1681203557.10233,,,,,,,,,,,,,,,,,,,,1.404499,1681203557.10233,115078.140625
1681203557.10235,,,,,,0,-0.008222,0,1681203557.10235,-4.05889,0,8.928207,24.467394,0,0.977291,0,0.2119,0,0,,,
1681203557.14296,0,1681203557.14296,-0.00055,0.00055,100,,,,,,,,,,,,,,,,,
1681203557.14297,,,,,,,,,,,,,,,,,,,,1.42117,1681203557.14297,115241.679688
1681203557.14299,,,,,,0,-0.009491,0,1681203557.14299,-4.055684,0,8.930947,24.446742,0,0.97733,0,0.211723,0,0,,,
1681203557.18293,0,1681203557.18293,-0.000582,0.000582,100,,,,,,,,,,,,,,,,,
1681203557.18295,,,,,,,,,,,,,,,,,,,,1.437827,1681203557.18295,115405.078125
1681203557.18297,,,,,,0,-0.010102,0,1681203557.18297,-4.052168,0,8.933163,24.42412,0,0.977371,0,0.211531,0,0,,,
1681203557.22294,0,1681203557.22294,-0.000706,0.000706,100,,,,,,,,,,,,,,,,,
1681203557.22295,,,,,,,,,,,,,,,,,,,,1.454468,1681203557.22295,115568.328125
1681203557.22296,,,,,,0,-0.012112,0,1681203557.22296,-4.048167,0,8.937005,24.398403,0,0.977419,0,0.211311,0,0,,,
1681203557.26236,0,1681203557.26236,-0.00076,0.00076,100,,,,,,,,,,,,,,,,,
1681203557.26238,,,,,,,,,,,,,,,,,,,,1.471092,1681203557.26238,115731.414063
1681203557.26239,,,,,,0,-0.013248,0,1681203557.26239,-4.043593,0,8.940222,24.369026,0,0.977473,0,0.211061,0,0,,,
1681203557.30211,0,1681203557.30211,-0.000848,0.000848,100,,,,,,,,,,,,,,,,,
1681203557.30213,,,,,,,,,,,,,,,,,,,,1.487696,1681203557.30213,115894.296875
1681203557.30215,,,,,,0,-0.014788,0,1681203557.30215,-4.038548,0,8.944057,24.336642,0,0.977533,0,0.210784,0,0,,,
1681203557.34244,0,1681203557.34244,-0.000896,0.000896,100,,,,,,,,,,,,,,,,,
1681203557.34246,,,,,,,,,,,,,,,,,,,,1.504279,1681203557.34246,116056.976563
1681203557.34247,,,,,,0,-0.015627,0,1681203557.34247,-4.033081,0,8.947372,24.301555,0,0.977597,0,0.210485,0,0,,,
1681203557.38317,0,1681203557.38317,-0.000921,0.000921,100,,,,,,,,,,,,,,,,,
1681203557.38319,,,,,,,,,,,,,,,,,,,,1.520838,1681203557.38319,116219.429688
1681203557.38321,,,,,,0,-0.016031,0,1681203557.38321,-4.027408,0,8.950339,24.265165,0,0.977664,0,0.210175,0,0,,,
1681203557.42329,0,1681203557.42329,-0.001011,0.001011,100,,,,,,,,,,,,,,,,,
1681203557.42331,,,,,,,,,,,,,,,,,,,,1.537375,1681203557.42331,116381.640625
1681203557.42335,,,,,,0,-0.017484,0,1681203557.42335,-4.02139,0,8.954512,24.226574,0,0.977735,0,0.209845,0,0,,,
1681203557.46295,0,1681203557.46295,-0.001054,0.001054,100,,,,,,,,,,,,,,,,,
1681203557.46296,,,,,,,,,,,,,,,,,,,,1.553885,1681203557.46296,116543.609375
1681203557.46298,,,,,,0,-0.018307,0,1681203557.46298,-4.014956,0,8.958233,24.185331,0,0.97781,0,0.209493,0,0,,,
1681203557.50249,0,1681203557.50249,-0.001117,0.001117,100,,,,,,,,,,,,,,,,,
1681203557.5025,,,,,,,,,,,,,,,,,,,,1.570368,1681203557.5025,116705.3125
1681203557.50251,,,,,,0,-0.019476,0,1681203557.50251,-4.00817,0,8.962455,24.141844,0,0.977889,0,0.209122,0,0,,,
1681203557.5429,0,1681203557.5429,-0.001157,0.001157,100,,,,,,,,,,,,,,,,,
1681203557.54291,,,,,,,,,,,,,,,,,,,,1.586823,1681203557.54291,116866.734375
1681203557.54292,,,,,,0,-0.020115,0,1681203557.54292,-4.00106,0,8.966281,24.096297,0,0.977973,0,0.208734,0,0,,,
1681203557.58285,0,1681203557.58285,-0.001173,0.001173,100,,,,,,,,,,,,,,,,,
1681203557.58286,,,,,,,,,,,,,,,,,,,,1.603249,1681203557.58286,117027.867188
1681203557.58289,,,,,,0,-0.020422,0,1681203557.58289,-3.993793,0,8.969837,24.049759,0,0.978057,0,0.208336,0,0,,,
1681203557.62217,0,1681203557.62217,-0.001239,0.001239,100,,,,,,,,,,,,,,,,,
1681203557.62219,,,,,,,,,,,,,,,,,,,,1.619644,1681203557.62219,117188.703125
1681203557.6222,,,,,,0,-0.021607,0,1681203557.6222,-3.986245,0,8.974394,24.001448,0,0.978145,0,0.207924,0,0,,,
1681203557.66317,0,1681203557.66317,-0.001281,0.001281,100,,,,,,,,,,,,,,,,,
1681203557.66318,,,,,,,,,,,,,,,,,,,,1.636007,1681203557.66318,117349.234375
1681203557.6632,,,,,,0,-0.022279,0,1681203557.6632,-3.978357,0,8.978578,23.950972,0,0.978236,0,0.207493,0,0,,,
1681203557.70304,0,1681203557.70304,-0.00134,0.00134,100,,,,,,,,,,,,,,,,,
1681203557.70306,,,,,,,,,,,,,,,,,,,,1.652338,1681203557.70306,117509.429688
1681203557.70307,,,,,,0,-0.023272,0,1681203557.70307,-3.970171,0,8.98321,23.898615,0,0.978331,0,0.207046,0,0,,,
1681203557.74217,0,1681203557.74217,-0.001366,0.001366,100,,,,,,,,,,,,,,,,,
1681203557.74219,,,,,,,,,,,,,,,,,,,,1.668634,1681203557.74219,117669.296875
1681203557.7422,,,,,,0,-0.023815,0,1681203557.7422,-3.961708,0,8.987502,23.844506,0,0.978429,0,0.206584,0,0,,,
1681203557.7829,0,1681203557.7829,-0.001382,0.001382,100,,,,,,,,,,,,,,,,,
1681203557.78291,,,,,,,,,,,,,,,,,,,,1.684895,1681203557.78291,117828.820313
1681203557.78292,,,,,,0,-0.024077,0,1681203557.78292,-3.953109,0,8.991561,23.789552,0,0.978528,0,0.206115,0,0,,,
1681203557.82223,0,1681203557.82223,-0.001442,0.001442,100,,,,,,,,,,,,,,,,,
1681203557.82224,,,,,,,,,,,,,,,,,,,,1.701121,1681203557.82224,117988
1681203557.82225,,,,,,0,-0.025146,0,1681203557.82225,-3.944258,0,8.996533,23.733014,0,0.978629,0,0.205632,0,0,,,
1681203557.86295,0,1681203557.86295,-0.00148,0.00148,100,,,,,,,,,,,,,,,,,
1681203557.86296,,,,,,,,,,,,,,,,,,,,1.71731,1681203557.86296,118146.804688
1681203557.86297,,,,,,0,-0.025752,0,1681203557.86297,-3.935097,0,9.001166,23.67452,0,0.978734,0,0.205133,0,0,,,
1681203557.90212,0,1681203557.90212,-0.00153,0.00153,100,,,,,,,,,,,,,,,,,
1681203557.90213,,,,,,,,,,,,,,,,,,,,1.73346,1681203557.90213,118305.242188
1681203557.90215,,,,,,0,-0.026679,0,1681203557.90215,-3.92566,0,9.006231,23.61429,0,0.978842,0,0.204618,0,0,,,
1681203557.94205,0,1681203557.94205,-0.001559,0.001559,100,,,,,,,,,,,,,,,,,
1681203557.94207,,,,,,,,,,,,,,,,,,,,1.749571,1681203557.94207,118463.296875
1681203557.94208,,,,,,0,-0.027188,0,1681203557.94208,-3.915962,0,9.010976,23.552422,0,0.978952,0,0.20409,0,0,,,
1681203557.98302,0,1681203557.98302,-0.001575,0.001575,100,,,,,,,,,,,,,,,,,
1681203557.98303,,,,,,,,,,,,,,,,,,,,1.765642,1681203557.98303,118620.953125
1681203557.98305,,,,,,0,-0.027432,0,1681203557.98305,-3.906135,0,9.0155,23.489763,0,0.979064,0,0.203554,0,0,,,
1681203558.02303,0,1681203558.02303,-0.001639,0.001639,100,,,,,,,,,,,,,,,,,
1681203558.02306,,,,,,,,,,,,,,,,,,,,1.781673,1681203558.02306,118778.210938
1681203558.02307,,,,,,0,-0.028478,0,1681203558.02307,-3.896062,0,9.020924,23.425565,0,0.979178,0,0.203006,0,0,,,
1681203558.06303,0,1681203558.06303,-0.00167,0.00167,100,,,,,,,,,,,,,,,,,
1681203558.06304,,,,,,,,,,,,,,,,,,,,1.797661,1681203558.06304,118935.054688
1681203558.06306,,,,,,0,-0.029072,0,1681203558.06306,-3.885683,0,9.026011,23.359451,0,0.979295,0,0.202441,0,0,,,
1681203558.10327,0,1681203558.10327,-0.001726,0.001726,100,,,,,,,,,,,,,,,,,
1681203558.10328,,,,,,,,,,,,,,,,,,,,1.813607,1681203558.10328,119091.484375
1681203558.1033,,,,,,0,-0.030002,0,1681203558.1033,-3.875028,0,9.031542,23.291609,0,0.979414,0,0.201861,0,0,,,
1681203558.14239,0,1681203558.14239,-0.00175,0.00175,100,,,,,,,,,,,,,,,,,
1681203558.1424,,,,,,,,,,,,,,,,,,,,1.829508,1681203558.1424,119247.46875
1681203558.14241,,,,,,0,-0.030513,0,1681203558.14241,-3.864108,0,9.036749,23.222121,0,0.979536,0,0.201267,0,0,,,
1681203558.18207,0,1681203558.18207,-0.001764,0.001764,100,,,,,,,,,,,,,,,,,
1681203558.18208,,,,,,,,,,,,,,,,,,,,1.845363,1681203558.18208,119403.015625
1681203558.1821,,,,,,0,-0.030759,0,1681203558.1821,-3.853058,0,9.04173,23.151839,0,0.97966,0,0.200666,0,0,,,
1681203558.22301,0,1681203558.22301,-0.001832,0.001832,100,,,,,,,,,,,,,,,,,
1681203558.22302,,,,,,,,,,,,,,,,,,,,1.861174,1681203558.22302,119558.117188
1681203558.22303,,,,,,0,-0.031844,0,1681203558.22303,-3.841752,0,9.047648,23.079968,0,0.979785,0,0.200052,0,0,,,
1681203558.26314,0,1681203558.26314,-0.001865,0.001865,100,,,,,,,,,,,,,,,,,
1681203558.26315,,,,,,,,,,,,,,,,,,,,1.876937,1681203558.26315,119712.75
1681203558.26317,,,,,,0,-0.03246,0,1681203558.26317,-3.830127,0,9.053213,23.006109,0,0.979914,0,0.19942,0,0,,,
1681203558.30293,0,1681203558.30293,-0.001923,0.001923,100,,,,,,,,,,,,,,,,,
1681203558.30294,,,,,,,,,,,,,,,,,,,,1.892652,1681203558.30294,119866.914063
1681203558.30295,,,,,,0,-0.03344,0,1681203558.30295,-3.81821,0,9.05925,22.930439,0,0.980046,0,0.198773,0,0,,,
1681203558.34299,0,1681203558.34299,-0.001951,0.001951,100,,,,,,,,,,,,,,,,,
1681203558.343,,,,,,,,,,,,,,,,,,,,1.908317,1681203558.343,120020.585938
1681203558.34301,,,,,,0,-0.033979,0,1681203558.34301,-3.806013,0,9.064943,22.853031,0,0.98018,0,0.198111,0,0,,,
1681203558.38303,0,1681203558.38303,-0.001965,0.001965,100,,,,,,,,,,,,,,,,,
1681203558.38304,,,,,,,,,,,,,,,,,,,,1.923932,1681203558.38304,120173.773438
1681203558.38305,,,,,,0,-0.034239,0,1681203558.38305,-3.793677,0,9.070393,22.774787,0,0.980315,0,0.197442,0,0,,,
1681203558.4225,0,1681203558.4225,-0.002031,0.002031,100,,,,,,,,,,,,,,,,,
1681203558.42251,,,,,,,,,,,,,,,,,,,,1.939496,1681203558.42251,120326.453125
1681203558.42252,,,,,,0,-0.035405,0,1681203558.42252,-3.781065,0,9.076852,22.694838,0,0.980452,0,0.196758,0,0,,,
1681203558.46324,0,1681203558.46324,-0.002072,0.002072,100,,,,,,,,,,,,,,,,,
1681203558.46325,,,,,,,,,,,,,,,,,,,,1.955007,1681203558.46325,120478.617188
1681203558.46327,,,,,,0,-0.036068,0,1681203558.46327,-3.768108,0,9.082927,22.612751,0,0.980593,0,0.196055,0,0,,,
1681203558.50292,0,1681203558.50292,-0.002135,0.002135,100,,,,,,,,,,,,,,,,,
1681203558.50293,,,,,,,,,,,,,,,,,,,,1.970464,1681203558.50293,120630.257813
1681203558.50295,,,,,,0,-0.037133,0,1681203558.50295,-3.754833,0,9.089517,22.528702,0,0.980736,0,0.195336,0,0,,,
1681203558.5418,0,1681203558.5418,-0.002163,0.002163,100,,,,,,,,,,,,,,,,,
1681203558.54182,,,,,,,,,,,,,,,,,,,,1.985867,1681203558.54182,120781.351563
1681203558.54186,,,,,,0,-0.037718,0,1681203558.54186,-3.741252,0,9.095727,22.442767,0,0.980883,0,0.1946,0,0,,,
1681203558.58304,0,1681203558.58304,-0.002181,0.002181,100,,,,,,,,,,,,,,,,,
1681203558.58306,,,,,,,,,,,,,,,,,,,,2.001213,1681203558.58306,120931.898438
1681203558.58307,,,,,,0,-0.038,0,1681203558.58307,-3.727518,0,9.101672,22.355921,0,0.98103,0,0.193857,0,0,,,
1681203558.62231,0,1681203558.62231,-0.002253,0.002253,100,,,,,,,,,,,,,,,,,
1681203558.62232,,,,,,,,,,,,,,,,,,,,2.016503,1681203558.62232,121081.890625
1681203558.62235,,,,,,0,-0.039281,0,1681203558.62235,-3.71348,0,9.108721,22.267207,0,0.98118,0,0.193097,0,0,,,
1681203558.66299,0,1681203558.66299,-0.002298,0.002298,100,,,,,,,,,,,,,,,,,
1681203558.66301,,,,,,,,,,,,,,,,,,,,2.031734,1681203558.66301,121231.304688
1681203558.66302,,,,,,0,-0.040009,0,1681203558.66302,-3.699062,0,9.115345,22.176144,0,0.981333,0,0.192318,0,0,,,
1681203558.70311,0,1681203558.70311,-0.002368,0.002368,100,,,,,,,,,,,,,,,,,
1681203558.70312,,,,,,,,,,,,,,,,,,,,2.046905,1681203558.70312,121380.140625
1681203558.70314,,,,,,0,-0.041184,0,1681203558.70314,-3.684291,0,9.122535,22.08292,0,0.981489,0,0.191519,0,0,,,
1681203558.74294,0,1681203558.74294,-0.002402,0.002402,100,,,,,,,,,,,,,,,,,
1681203558.74295,,,,,,,,,,,,,,,,,,,,2.062015,1681203558.74295,121528.367188
1681203558.74296,,,,,,0,-0.041831,0,1681203558.74296,-3.66918,0,9.129301,21.987611,0,0.981648,0,0.190703,0,0,,,
1681203558.78302,0,1681203558.78302,-0.002419,0.002419,100,,,,,,,,,,,,,,,,,
1681203558.78303,,,,,,,,,,,,,,,,,,,,2.077062,1681203558.78303,121675.976563
1681203558.78304,,,,,,0,-0.042142,0,1681203558.78304,-3.653899,0,9.13577,21.891298,0,0.981808,0,0.189878,0,0,,,
1681203558.82246,0,1681203558.82246,-0.002499,0.002499,100,,,,,,,,,,,,,,,,,
1681203558.82247,,,,,,,,,,,,,,,,,,,,2.092046,1681203558.82247,121822.976563
1681203558.82249,,,,,,0,-0.043563,0,1681203558.82249,-3.638279,0,9.143461,21.792913,0,0.98197,0,0.189035,0,0,,,
1681203558.86349,0,1681203558.86349,-0.002549,0.002549,100,,,,,,,,,,,,,,,,,
1681203558.8635,,,,,,,,,,,,,,,,,,,,2.106966,1681203558.8635,121969.328125
1681203558.86351,,,,,,0,-0.044372,0,1681203558.86351,-3.622234,0,9.150674,21.691921,0,0.982137,0,0.188169,0,0,,,
1681203558.90313,0,1681203558.90313,-0.002627,0.002627,100,,,,,,,,,,,,,,,,,
1681203558.90314,,,,,,,,,,,,,,,,,,,,2.121818,1681203558.90314,122115.039063
1681203558.90316,,,,,,0,-0.045679,0,1681203558.90316,-3.605796,0,9.158511,21.588526,0,0.982306,0,0.187283,0,0,,,
1681203558.9432,0,1681203558.9432,-0.002665,0.002665,100,,,,,,,,,,,,,,,,,
1681203558.94321,,,,,,,,,,,,,,,,,,,,2.136602,1681203558.94321,122260.070313
1681203558.94323,,,,,,0,-0.046397,0,1681203558.94323,-3.588977,0,9.165872,21.482814,0,0.982478,0,0.186377,0,0,,,
1681203558.98319,0,1681203558.98319,-0.002683,0.002683,100,,,,,,,,,,,,,,,,,
1681203558.9832,,,,,,,,,,,,,,,,,,,,2.151317,1681203558.9832,122404.421875
1681203558.98322,,,,,,0,-0.046744,0,1681203558.98322,-3.571968,0,9.172896,21.375985,0,0.982652,0,0.185461,0,0,,,
1681203559.02236,0,1681203559.02236,-0.002772,0.002772,100,,,,,,,,,,,,,,,,,
1681203559.02237,,,,,,,,,,,,,,,,,,,,2.165962,1681203559.02237,122548.085938
1681203559.02239,,,,,,0,-0.048326,0,1681203559.02239,-3.554579,0,9.181277,21.266849,0,0.982828,0,0.184525,0,0,,,
1681203559.06487,0,1681203559.06487,-0.002828,0.002828,100,,,,,,,,,,,,,,,,,
1681203559.06488,,,,,,,,,,,,,,,,,,,,2.180534,1681203559.06488,122691.03125
1681203559.0649,,,,,,0,-0.049227,0,1681203559.0649,-3.536713,0,9.189116,21.15481,0,0.983008,0,0.183564,0,0,,,
1681203559.102,0,1681203559.102,-0.002907,0.002907,100,,,,,,,,,,,,,,,,,
1681203559.10201,,,,,,,,,,,,,,,,,,,,2.195032,1681203559.10201,122833.257813
1681203559.10203,,,,,,0,-0.050681,0,1681203559.10203,-3.518408,0,9.197643,21.040097,0,0.983191,0,0.18258,0,0,,,
1681203559.14328,0,1681203559.14328,-0.002957,0.002957,100,,,,,,,,,,,,,,,,,
1681203559.14329,,,,,,,,,,,,,,,,,,,,2.209453,1681203559.14329,122974.734375
1681203559.14331,,,,,,0,-0.051481,0,1681203559.14331,-3.499676,0,9.205632,20.922804,0,0.983377,0,0.181573,0,0,,,
1681203559.18313,0,1681203559.18313,-0.002977,0.002977,100,,,,,,,,,,,,,,,,,
1681203559.18314,,,,,,,,,,,,,,,,,,,,2.223798,1681203559.18314,123115.453125
1681203559.18315,,,,,,0,-0.051867,0,1681203559.18315,-3.480731,0,9.213241,20.804268,0,0.983565,0,0.180556,0,0,,,
1681203559.223,0,1681203559.223,-0.003085,0.003085,100,,,,,,,,,,,,,,,,,
1681203559.22301,,,,,,,,,,,,,,,,,,,,2.238064,1681203559.22301,123255.40625
1681203559.22302,,,,,,0,-0.053625,0,1681203559.22302,-3.46136,0,9.222347,20.683168,0,0.983755,0,0.179516,0,0,,,
1681203559.2631,0,1681203559.2631,-0.003138,0.003138,100,,,,,,,,,,,,,,,,,
1681203559.26311,,,,,,,,,,,,,,,,,,,,2.252249,1681203559.26311,123394.5625
1681203559.26314,,,,,,0,-0.054626,0,1681203559.26314,-3.441458,0,9.230843,20.558842,0,0.983949,0,0.178449,0,0,,,
1681203559.30195,0,1681203559.30195,-0.003226,0.003226,100,,,,,,,,,,,,,,,,,
1681203559.30197,,,,,,,,,,,,,,,,,,,,2.266352,1681203559.30197,123532.914063
1681203559.30198,,,,,,0,-0.056238,0,1681203559.30198,-3.421063,0,9.240089,20.43155,0,0.984147,0,0.177356,0,0,,,
1681203559.34219,0,1681203559.34219,-0.003277,0.003277,100,,,,,,,,,,,,,,,,,
1681203559.34221,,,,,,,,,,,,,,,,,,,,2.28037,1681203559.34221,123670.429688
1681203559.34222,,,,,,0,-0.057125,0,1681203559.34222,-3.400194,0,9.24873,20.301398,0,0.984348,0,0.176238,0,0,,,
1681203559.3831,0,1681203559.3831,-0.003303,0.003303,100,,,,,,,,,,,,,,,,,
1681203559.38311,,,,,,,,,,,,,,,,,,,,2.294302,1681203559.38311,123807.101563
1681203559.38313,,,,,,0,-0.057552,0,1681203559.38313,-3.379085,0,9.256941,20.169869,0,0.984549,0,0.175108,0,0,,,
1681203559.42328,0,1681203559.42328,-0.003423,0.003423,100,,,,,,,,,,,,,,,,,
1681203559.42329,,,,,,,,,,,,,,,,,,,,2.308146,1681203559.42329,123942.914063
1681203559.42331,,,,,,0,-0.059492,0,1681203559.42331,-3.357504,0,9.266793,20.035508,0,0.984754,0,0.173953,0,0,,,
1681203559.46247,0,1681203559.46247,-0.003476,0.003476,100,,,,,,,,,,,,,,,,,
1681203559.46249,,,,,,,,,,,,,,,,,,,,2.321901,1681203559.46249,124077.851563
1681203559.46251,,,,,,0,-0.060596,0,1681203559.46251,-3.335332,0,9.275959,19.897589,0,0.984963,0,0.172768,0,0,,,
1681203559.50254,0,1681203559.50254,-0.003577,0.003577,100,,,,,,,,,,,,,,,,,
1681203559.50255,,,,,,,,,,,,,,,,,,,,2.335564,1681203559.50255,124211.882813
1681203559.50257,,,,,,0,-0.062368,0,1681203559.50257,-3.312615,0,9.285933,19.756405,0,0.985175,0,0.171554,0,0,,,
1681203559.54249,0,1681203559.54249,-0.003633,0.003633,100,,,,,,,,,,,,,,,,,
1681203559.5425,,,,,,,,,,,,,,,,,,,,2.349132,1681203559.5425,124344.984375
1681203559.54252,,,,,,0,-0.063342,0,1681203559.54252,-3.289372,0,9.295229,19.61208,0,0.98539,0,0.170313,0,0,,,
