__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;0],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;2],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;2],/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,/riptide_1/imu_broadcaster/imu_status/orientation/roll_deg,/riptide_1/imu_broadcaster/imu_status/orientation/w,/riptide_1/imu_broadcaster/imu_status/orientation/x,/riptide_1/imu_broadcaster/imu_status/orientation/y,/riptide_1/imu_broadcaster/imu_status/orientation/yaw_deg,/riptide_1/imu_broadcaster/imu_status/orientation/z,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster
1686731163.38106,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.38106,-0.000000002,0.000000002,1
1686731163.38107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.38109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.3811,,,,,,,,,,,,,,,,,,,,0.99999994,1686731163.3811,111110,15,,,,,
1686731163.3811,0,-0.000000111,0,0,0,0,0,0,1686731163.3811,-0.000001146,0,9.800000351,0.000006698,0,1,0,0.000000058,0,0,,,,,,,,,
1686731163.42027,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.42027,-0.000000003,0.000000003,1
1686731163.42029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.42031,,,,,,,,,,,,,,,,,,,,0.99999994,1686731163.42031,111110,15,,,,,
1686731163.42033,0,-0.000000178,0,0,0,0,0,0,1686731163.42033,-0.000001087,0,9.800000563,0.000006355,0,1,0,0.000000055,0,0,,,,,,,,,
1686731163.46093,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.46092,-0.000000004,0.000000004,1
1686731163.46094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.46094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.46095,,,,,,,,,,,,,,,,,,,,0.99999994,1686731163.46095,111110,15,,,,,
1686731163.46095,0,-0.000000214,0,0,0,0,0,0,1686731163.46095,-0.000001008,0,9.800000677,0.000005895,0,1,0,0.000000051,0,0,,,,,,,,,
1686731163.47118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.49875,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.49875,-0.000000004,0.000000004,1
1686731163.49876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.49876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.49877,,,,,,,,,,,,,,,,,,,,1,1686731163.49877,111110,15,,,,,
1686731163.49878,0,-0.000000231,0,0,0,0,0,0,1686731163.49877,-0.00000092,0,9.800000732,0.00000538,0,1,0,0.000000047,0,0,,,,,,,,,
1686731163.53774,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.53774,-0.000000005,0.000000005,1
1686731163.53775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.53776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.53776,,,,,,,,,,,,,,,,,,,,1,1686731163.53776,111110,15,,,,,
1686731163.53776,0,-0.00000026,0,0,0,0,0,0,1686731163.53776,-0.000000823,0,9.800000821,0.000004809,0,1,0,0.000000042,0,0,,,,,,,,,
1686731163.57077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.57753,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.57754,-0.000000005,0.000000005,1
1686731163.57754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.57754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.57754,,,,,,,,,,,,,,,,,,,,1,1686731163.57755,111110,15,,,,,
1686731163.57755,0,-0.000000273,0,0,0,0,0,0,1686731163.57755,-0.000000717,0,9.800000864,0.000004194,0,1,0,0.000000037,0,0,,,,,,,,,
1686731163.61905,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.61905,-0.000000005,0.000000005,1
1686731163.61906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.61906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.61906,,,,,,,,,,,,,,,,,,,,1,1686731163.61906,111110,15,,,,,
1686731163.61907,0,-0.000000274,0,0,0,0,0,0,1686731163.61907,-0.00000061,0,9.800000867,0.000003567,0,1,0,0.000000031,0,0,,,,,,,,,
1686731163.66034,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.66034,-0.000000005,0.000000005,1
1686731163.66035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.66036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.66038,,,,,,,,,,,,,,,,,,,,1,1686731163.66038,111110,15,,,,,
1686731163.66039,0,-0.000000275,0,0,0,0,0,0,1686731163.66039,-0.000000502,0,9.800000868,0.000002938,0,1,0,0.000000026,0,0,,,,,,,,,
1686731163.67101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.69983,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.69983,-0.000000005,0.000000005,1
1686731163.69985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.69985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.69986,,,,,,,,,,,,,,,,,,,,1,1686731163.69986,111110,15,,,,,
1686731163.69987,0,-0.000000275,0,0,0,0,0,0,1686731163.69986,-0.000000395,0,9.800000869,0.000002308,0,1,0,0.00000002,0,0,,,,,,,,,
1686731163.74033,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.74033,-0.000000005,0.000000005,1
1686731163.74035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.74035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.74036,,,,,,,,,,,,,,,,,,,,1,1686731163.74036,111110,15,,,,,
1686731163.74037,0,-0.000000249,0,0,0,0,0,0,1686731163.74037,-0.000000293,0,9.800000789,0.00000171,0,1,0,0.000000015,0,0,,,,,,,,,
1686731163.77134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.78015,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.78015,-0.000000004,0.000000004,1
1686731163.78017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.78018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.78018,,,,,,,,,,,,,,,,,,,,1,1686731163.78018,111110,15,,,,,
1686731163.78019,0,-0.000000235,0,0,0,0,0,0,1686731163.78019,-0.000000198,0,9.800000742,0.00000116,0,1,0,0.00000001,0,0,,,,,,,,,
1686731163.82013,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.82013,-0.000000004,0.000000004,1
1686731163.82015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.82016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.82016,,,,,,,,,,,,,,,,,,,,1,1686731163.82016,111110,15,,,,,
1686731163.82017,0,-0.000000204,0,0,0,0,0,0,1686731163.82017,-0.000000113,0,9.800000644,0.000000662,0,1,0,0.000000006,0,0,,,,,,,,,
1686731163.86018,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.86018,-0.000000003,0.000000003,1
1686731163.8602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.86021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.86021,,,,,,,,,,,,,,,,,,,,1,1686731163.86021,111110,15,,,,,
1686731163.86023,0,-0.000000186,0,0,0,0,0,0,1686731163.86023,-0.000000038,0,9.800000589,0.00000022,0,1,0,0.000000002,0,0,,,,,,,,,
1686731163.87125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.90011,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.90011,-0.000000003,0.000000003,1
1686731163.90012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.90013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.90013,,,,,,,,,,,,,,,,,,,,1,1686731163.90013,111110,15,,,,,
1686731163.90014,0,-0.000000178,0,0,0,0,0,0,1686731163.90014,0.000000033,0,9.800000563,-0.000000195,0,1,0,-0.000000002,0,0,,,,,,,,,
1686731163.94094,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.94094,-0.000000002,0.000000002,1
1686731163.94096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.94096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.94097,,,,,,,,,,,,,,,,,,,,1,1686731163.94097,111110,15,,,,,
1686731163.94098,0,-0.000000138,0,0,0,0,0,0,1686731163.94098,0.000000095,0,9.800000437,-0.000000553,0,1,0,-0.000000005,0,0,,,,,,,,,
1686731163.97132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.98029,,,,,,,,,,,,,,,,,,,,,,,,0,1686731163.98029,-0.000000002,0.000000002,1
1686731163.98031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.98031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731163.98032,,,,,,,,,,,,,,,,,,,,1,1686731163.98032,111110,15,,,,,
1686731163.98033,0,-0.000000115,0,0,0,0,0,0,1686731163.98033,0.000000143,0,9.800000365,-0.000000837,0,1,0,-0.000000007,0,0,,,,,,,,,
1686731164.02014,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.02014,-0.000000001,0.000000001,1
1686731164.02016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.02016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.02017,,,,,,,,,,,,,,,,,,,,1,1686731164.02017,111110,15,,,,,
1686731164.02018,0,-0.000000081,0,0,0,0,0,0,1686731164.02018,0.000000181,0,9.800000257,-0.000001057,0,1,0,-0.000000009,0,0,,,,,,,,,
1686731164.06095,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.06095,-0.000000001,0.000000001,1
1686731164.06096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.06097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.06098,,,,,,,,,,,,,,,,,,,,1,1686731164.06098,111110,15,,,,,
1686731164.06099,0,-0.000000063,0,0,0,0,0,0,1686731164.06099,0.000000208,0,9.800000199,-0.000001217,0,1,0,-0.000000011,0,0,,,,,,,,,
1686731164.07101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.10023,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.10023,-0.000000001,0.000000001,1
1686731164.10026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.10026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.10027,,,,,,,,,,,,,,,,,,,,1,1686731164.10027,111110,15,,,,,
1686731164.10028,0,-0.000000054,0,0,0,0,0,0,1686731164.10028,0.000000231,0,9.80000017,-0.000001348,0,1,0,-0.000000012,0,0,,,,,,,,,
1686731164.13829,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.13829,0,0,1
1686731164.1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.1383,,,,,,,,,,,,,,,,,,,,1,1686731164.1383,111110,15,,,,,
1686731164.13831,0,-0.000000024,0,0,0,0,0,0,1686731164.13831,0.000000245,0,9.800000075,-0.000001433,0,1,0,-0.000000013,0,0,,,,,,,,,
1686731164.17079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.17756,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.17756,0,0,1
1686731164.17757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.17757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.17757,,,,,,,,,,,,,,,,,,,,1,1686731164.17757,111110,15,,,,,
1686731164.17757,0,-0.000000007,0,0,0,0,0,0,1686731164.17757,0.00000025,0,9.800000022,-0.000001463,0,1,0,-0.000000013,0,0,,,,,,,,,
1686731164.21798,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.21797,0,0,1
1686731164.21798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.21798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.21798,,,,,,,,,,,,,,,,,,,,1,1686731164.21798,111110,15,,,,,
1686731164.21799,0,0.000000015,0,0,0,0,0,0,1686731164.21799,0.000000248,0,9.799999952,-0.000001448,0,1,0,-0.000000013,0,0,,,,,,,,,
1686731164.25914,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.25914,0,0,1
1686731164.25915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.25915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.25915,,,,,,,,,,,,,,,,,,,,1,1686731164.25915,111110,15,,,,,
1686731164.25916,0,0.000000026,0,0,0,0,0,0,1686731164.25916,0.000000239,0,9.799999918,-0.000001398,0,1,0,-0.000000012,0,0,,,,,,,,,
1686731164.27123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.27139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.28174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.30106,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.30106,0.000000001,-0.000000001,1
1686731164.30108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.30109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.3011,,,,,,,,,,,,,,,,,,,,1,1686731164.3011,111110,15,,,,,
1686731164.30112,0,0.000000031,0,0,0,0,0,0,1686731164.30112,0.000000228,0,9.799999902,-0.000001331,0,1,0,-0.000000012,0,0,,,,,,,,,
1686731164.34035,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.34035,0.01056163,-0.01056163,1
1686731164.34037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.34038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.34038,,,,,,,,,,,,,,,,,,,,1.0004251,1686731164.34038,111114.171875,15,,,,,
1686731164.34039,0,0.578484319,0,0,0,0,0,0,1686731164.34039,-0.123658044,0,7.969891763,0.722986946,0,0.999980097,0,0.006309209,0,0,,,,,,,,,
1686731164.38109,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.38109,0.017175697,-0.017175697,1
1686731164.38111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.38114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.38115,,,,,,,,,,,,,,,,,,,,1.003630877,1686731164.38114,111145.6171875,15,,,,,
1686731164.38115,0,0.913576486,0,0,0,0,0,0,1686731164.38115,-0.431975397,0,6.90149231,2.526366221,0,0.999756981,0,0.022044918,0,0,,,,,,,,,
1686731164.38199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.42116,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.42116,0.01986547,-0.01986547,1
1686731164.42117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.42118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.42119,,,,,,,,,,,,,,,,,,,,1.01138401,1686731164.42119,111221.6796875,15,,,,,
1686731164.4212,0,1.074986902,0,0,0,0,0,0,1686731164.4212,-0.828595556,0,6.365500995,4.850181217,0,0.999104396,0,0.042313179,0,0,,,,,,,,,
1686731164.46021,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.4602,0.019847833,-0.019847833,1
1686731164.46022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.46022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.46023,,,,,,,,,,,,,,,,,,,,1.024474978,1686731164.46023,111350.1015625,15,,,,,
1686731164.46023,0,1.087110532,0,0,0,0,0,0,1686731164.46023,-1.252470614,0,6.28189031,7.342661625,0,0.997947783,0,0.064032971,0,0,,,,,,,,,
1686731164.48213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.50025,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.50025,0.019837616,-0.019837616,1
1686731164.50026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.50027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.50027,,,,,,,,,,,,,,,,,,,,1.043022633,1686731164.50027,111532.0546875,15,,,,,
1686731164.50028,0,1.086550996,0,0,0,0,0,0,1686731164.50029,-1.673671792,0,6.220049262,9.833337897,0,0.996320404,0,0.085706784,0,0,,,,,,,,,
1686731164.54104,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.54104,0.017172808,-0.017172808,1
1686731164.54106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.54106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.54107,,,,,,,,,,,,,,,,,,,,1.06689322,1686731164.54107,111766.2265625,15,,,,,
1686731164.54108,0,0.953557592,0,0,0,0,0,0,1686731164.54107,-2.063837686,0,6.564803978,12.15726302,0,0.994377506,0,0.105893225,0,0,,,,,,,,,
1686731164.57784,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.57784,0.01600364,-0.01600364,1
1686731164.57785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.57785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.57786,,,,,,,,,,,,,,,,,,,,1.095516086,1686731164.57786,112047.015625,15,,,,,
1686731164.57786,0,0.87655552,0,0,0,0,0,0,1686731164.57786,-2.409468627,0,6.727270181,14.23290779,0,0.992296402,0,0.123886444,0,0,,,,,,,,,
1686731164.58167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.61733,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.61733,0.015326476,-0.015326476,1
1686731164.61734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.61734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.61734,,,,,,,,,,,,,,,,,,,,1.128455877,1686731164.61734,112370.15625,15,,,,,
1686731164.61735,0,0.839465652,0,0,0,0,0,0,1686731164.61735,-2.732299818,0,6.756781185,16.188962184,0,0.990037225,0,0.140805869,0,0,,,,,,,,,
1686731164.65984,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.65984,0.010815423,-0.010815423,1
1686731164.65986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.65987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.65987,,,,,,,,,,,,,,,,,,,,1.165269494,1686731164.65987,112731.296875,15,,,,,
1686731164.65988,0,0.59238512,0,0,0,0,0,0,1686731164.65988,-2.989416743,0,7.459633331,17.76072232,0,0.988012837,0,0.154371742,0,0,,,,,,,,,
1686731164.68207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.70021,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.70021,0.008642531,-0.008642531,1
1686731164.70022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.70023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.70023,,,,,,,,,,,,,,,,,,,,1.204989433,1686731164.70023,113120.9453125,15,,,,,
1686731164.70024,0,0.473370895,0,0,0,0,0,0,1686731164.70024,-3.18227709,0,7.772002445,18.948742507,0,0.98635933,0,0.164606418,0,0,,,,,,,,,
1686731164.73976,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.73976,0.005410464,-0.005410464,1
1686731164.73978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.73978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.73978,,,,,,,,,,,,,,,,,,,,1.246917009,1686731164.73978,113532.2578125,15,,,,,
1686731164.73979,0,0.29634332,0,0,0,0,0,0,1686731164.73979,-3.320004613,0,8.28337738,19.802317755,0,0.985105848,0,0.171949025,0,0,,,,,,,,,
1686731164.7804,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.7804,0.003640539,-0.003640539,1
1686731164.78042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.78042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.78043,,,,,,,,,,,,,,,,,,,,1.290296078,1686731164.78043,113957.8046875,15,,,,,
1686731164.78044,0,0.199400526,0,0,0,0,0,0,1686731164.78044,-3.406917373,0,8.558178605,20.343317659,0,0.984283082,0,0.17659789,0,0,,,,,,,,,
1686731164.78196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.82024,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.82023,0.002788012,-0.002788012,1
1686731164.82025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.82027,,,,,,,,,,,,,,,,,,,,1.334640503,1686731164.82027,114392.8203125,15,,,,,
1686731164.82028,0,0.152705687,0,0,0,0,0,0,1686731164.82028,-3.469454091,0,8.682411175,20.73375755,0,0.98367566,0,0.179950538,0,0,,,,,,,,,
1686731164.85984,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.85984,0.000285792,-0.000285792,1
1686731164.85986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.85986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.85987,,,,,,,,,,,,,,,,,,,,1.379638195,1686731164.85987,114834.25,15,,,,,
1686731164.85987,0,0.01565347,0,0,0,0,0,0,1686731164.85987,-3.497389854,0,9.105184751,20.908495603,0,0.983400114,0,0.181450312,0,0,,,,,,,,,
1686731164.88194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.90043,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.90042,-0.001123424,0.001123424,1
1686731164.90044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.90044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.90047,,,,,,,,,,,,,,,,,,,,1.424741387,1686731164.90047,115276.7109375,15,,,,,
1686731164.90049,0,-0.061532472,0,0,0,0,0,0,1686731164.90049,-3.485541659,0,9.353785748,20.834360447,0,0.983517298,0,0.180814062,0,0,,,,,,,,,
1686731164.93988,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.93988,-0.002739205,0.002739205,1
1686731164.9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.93991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.93992,,,,,,,,,,,,,,,,,,,,1.469533324,1686731164.93991,115716.125,15,,,,,
1686731164.93993,0,-0.150032457,0,0,0,0,0,0,1686731164.93993,-3.444238326,0,9.649258853,20.576206158,0,0.983922143,0,0.178597917,0,0,,,,,,,,,
1686731164.98098,,,,,,,,,,,,,,,,,,,,,,,,0,1686731164.98098,-0.003679379,0.003679379,1
1686731164.98099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731164.981,,,,,,,,,,,,,,,,,,,,1.513633847,1686731164.981,116148.75,15,,,,,
1686731164.98101,0,-0.19766511,0,0,0,0,0,0,1686731164.98101,-3.378218038,0,9.824400357,20.164468028,0,0.984557509,0,0.175061448,0,0,,,,,,,,,
1686731164.98252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.02135,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.02135,-0.004061711,0.004061711,1
1686731165.02137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.02137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.02138,,,,,,,,,,,,,,,,,,,,1.556805134,1686731165.02138,116572.2578125,15,,,,,
1686731165.02139,0,-0.220608478,0,0,0,0,0,0,1686731165.02139,-3.300111815,0,9.925261037,19.67875263,0,0.98529069,0,0.170886677,0,0,,,,,,,,,
1686731165.06032,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.06032,-0.005036227,0.005036227,1
1686731165.06034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.06035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.06037,,,,,,,,,,,,,,,,,,,,1.598899245,1686731165.06037,116985.203125,15,,,,,
1686731165.06038,0,-0.275845501,0,0,0,0,0,0,1686731165.06038,-3.207087689,0,10.13267741,19.102179602,0,0.986138039,0,0.165926996,0,0,,,,,,,,,
1686731165.08208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.09999,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.09999,-0.005600653,0.005600653,1
1686731165.10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.10002,,,,,,,,,,,,,,,,,,,,1.639687538,1686731165.10002,117385.3359375,15,,,,,
1686731165.10005,0,-0.30676038,0,0,0,0,0,0,1686731165.10005,-3.097568053,0,10.267645707,18.425926448,0,0.987100067,0,0.160104524,0,0,,,,,,,,,
1686731165.1399,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.1399,-0.00626142,0.00626142,1
1686731165.13992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.13992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.13993,,,,,,,,,,,,,,,,,,,,1.678994775,1686731165.13993,117770.9375,15,,,,,
1686731165.13993,0,-0.342952119,0,0,0,0,0,0,1686731165.13993,-2.975456202,0,10.421889563,17.675037574,0,0.98812799,0,0.153632921,0,0,,,,,,,,,
1686731165.17999,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.17999,-0.006617617,0.006617617,1
1686731165.18002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.18003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.18006,,,,,,,,,,,,,,,,,,,,1.716657043,1686731165.18006,118140.40625,15,,,,,
1686731165.18007,0,-0.362461807,0,0,0,0,0,0,1686731165.18007,-2.842538012,0,10.524902953,16.861242785,0,0.989194118,0,0.146611718,0,0,,,,,,,,,
1686731165.18199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.22165,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.22165,-0.0068031,0.0068031,1
1686731165.22167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.22167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731165.22168,,,,,,,,,,,,,,,,,,,,1.752568722,1686731165.22168,118492.6953125,15,,,,,
1686731165.22169,0,-0.371859093,0,0,0,0,0,0,1686731165.22169,-2.704065366,0,10.59547745,16.017147924,0,0.990247231,0,0.139321287,0,0,,,,,,,,,
1686731165.26024,,,,,,,,,,,,,,,,,,,,,,,,0,1686731165.26024,-0.007287888,0.007287888,1
